Transaction Name,Transaction Name URL,Organization Name,Organization Name URL,Funding Type,Money Raised,Money Raised Currency,Money Raised (in USD),Announced Date,Funding Stage,Pre-Money Valuation,Pre-Money Valuation Currency,Pre-Money Valuation (in USD),Equity Only Funding,Organization Description,Diversity Spotlight,Organization Industries,Organization Location,Organization Website,Organization Revenue Range,Total Funding Amount,Total Funding Amount Currency,Total Funding Amount (in USD),Funding Status,Number of Funding Rounds,Lead Investors,Investor Names,Number of Investors,Number of Partner Investors,CB Rank (Funding Round)
Pre Seed Round - Roborus,https://www.crunchbase.com/funding_round/roborus-pre-seed--3cf826ac,Roborus,https://www.crunchbase.com/organization/roborus,Pre-Seed,20000,USD,20000,2018-03-12,Seed,1000000,USD,1000000,Yes,"Real time insight from your customers & staff with Analytic, Authentication & Prediction w/ Deep Learning enabled Face Recognition",,"Artificial Intelligence (AI), Information Technology, Machine Learning, Robotics, SaaS","Seoul, Seoul-t'ukpyolsi, South Korea, Asia",https://www.roborus.ai,Less than $1M,850000,USD,850000,Seed,7,,Boomtown Accelerators,1,,"340,541"
Pre Seed Round - TRACE PACK,https://www.crunchbase.com/funding_round/trace-pack-pre-seed--daff2bac,TRACE PACK,https://www.crunchbase.com/organization/trace-pack,Pre-Seed,150000,BRL,38390,2018-12-08,Seed,1725000,BRL,441481,Yes,"We connect machines to generate VALUE for our customer, generating cost savings and increased production using embedded IoT technology!",,"AgTech, Asset Management, Consumer Electronics, Machine Learning, Product Management","Londrina, Parana, Brazil, South America",https://tracepack.com.br,Less than $1M,150000,BRL,38390,Seed,2,WOW Aceleradora,WOW Aceleradora,1,,"340,640"
Pre Seed Round - Mosero,https://www.crunchbase.com/funding_round/mosero-pre-seed--1e79c41b,Mosero,https://www.crunchbase.com/organization/mosero,Pre-Seed,20000,USD,20000,2018-08-05,Seed,,,,Yes,Mosero provides Artificial Intelligence (A.I) solutions to identify rare diseases through a predictive algorithms.,,"Artificial Intelligence (AI), Health Care","Jeddah, Makkah, Saudi Arabia, Asia",,,20000,USD,20000,Seed,1,,KAUST Innovation Fund,1,,"124,805"
Pre Seed Round - MetaSoul,https://www.crunchbase.com/funding_round/emoshape-pre-seed--04d59434,MetaSoul,https://www.crunchbase.com/organization/emoshape,Pre-Seed,100000,USD,100000,2018-10-29,Seed,9000000,USD,9000000,Yes,"MetaSoul INC, an American Delaware company headquartered in New York, specializes in Emotion Synthesis for generative AI models.",,"Artificial Intelligence (AI), Gaming, Metaverse, SaaS, Software","New York, New York, United States, North America",http://www.metasoul.one,$1M to $10M,1570000,USD,1570000,Seed,13,,"Ascend Venture Capital, New Age Ventures",2,,"343,240"
Pre Seed Round - Vybe Software,https://www.crunchbase.com/funding_round/vybe-software-pre-seed--a6a5c45f,Vybe Software,https://www.crunchbase.com/organization/vybe-software,Pre-Seed,100000,USD,100000,2018-05-31,Seed,,,,Yes,Vybe Software is a mobile and web application development company with a focus on AI and machine learning.,,"Machine Learning, Mobile Apps, Software","Austin, Texas, United States, North America",http://vybesoftware.com/,$1M to $10M,705000,USD,705000,M&A,7,,,,,"343,342"
Pre Seed Round - BNB DYNAMICS,https://www.crunchbase.com/funding_round/bnb-dynamics-pre-seed--409db966,BNB DYNAMICS,https://www.crunchbase.com/organization/bnb-dynamics,Pre-Seed,200000,AZN,117474,2018-07-01,Seed,,,,Yes,"BNB DYNAMICS is specialize in the commercial use of robots, where our ultimate goal is to take human living conditions.",,"Artificial Intelligence (AI), Education, Machine Learning, Robotics, STEM Education, Training","Baku, Baki, Azerbaijan, Asia",https://bnbdynamics.az/,,500000,AZN,293685,Seed,2,,,,,"343,823"
Pre Seed Round - AgriConnected,https://www.crunchbase.com/funding_round/agriconnected-pre-seed--4dde5e80,AgriConnected,https://www.crunchbase.com/organization/agriconnected,Pre-Seed,225000,BRL,65738,2018-04-14,Seed,475000,BRL,138779,Yes,AgriConnected is a startup bringing innovation and technology to transform the Brazilian agribusiness.,,"Agriculture, AgTech, Artificial Intelligence (AI), Computer, Farming, Information Technology, Internet, Internet of Things, Machine Learning, Software","São Paulo, Sao Paulo, Brazil, South America",http://www.agriconnected.com,,225000,BRL,65738,Seed,2,WOW Aceleradora,"Start-Up Brasil, WOW Aceleradora",2,,"586,824"
Pre Seed Round - Replit,https://www.crunchbase.com/funding_round/replit-pre-seed--b1b71cdf,Replit,https://www.crunchbase.com/organization/replit,Pre-Seed,120000,USD,120000,2018-01-05,Seed,,,,Yes,Replit is a browser-based integrated development environment for cross-platform collaborative coding.,"Middle Eastern / North African Founded, Middle Eastern / North African Led, Women Founded","Artificial Intelligence (AI), Cloud Computing, Developer Tools, Information Technology, Software","San Francisco, California, United States, North America",https://replit.com,$1M to $10M,222020000,USD,222020000,,9,Y Combinator,"Amino Capital, Y Combinator",2,,"169,875"
Convertible Note - RealSynth,https://www.crunchbase.com/funding_round/realsynth-convertible-note--3fd8c6d7,RealSynth,https://www.crunchbase.com/organization/realsynth,Convertible Note,100000,EUR,116117,2018-09-28,,,,,No,RealSynth is the virtual gym for AI.,,"Artificial Intelligence (AI), Computer Vision, Industrial Automation, Machine Learning","Berlin, Berlin, Germany, Europe",http://www.realsynth.de/,$1M to $10M,216117,USD,216117,Seed,3,,,,,"170,164"
Seed Round - Apiary Book,https://www.crunchbase.com/funding_round/apiary-book-seed--23d6b1ec,Apiary Book,https://www.crunchbase.com/organization/apiary-book,Seed,20000,GBP,27218,2018-05-01,Seed,,,,Yes,"Apiary Book is a software platform that provides apiary management software for android, iOS, and the web.",,"Agriculture, Management Information Systems, Predictive Analytics, Software, Subscription Service","London, England, United Kingdom, Europe",https://www.apiarybook.com,,20000,GBP,27218,Seed,1,,Bethnal Green Ventures,1,,"571,498"
Series B - Mapillary,https://www.crunchbase.com/funding_round/mapillary-series-b--05b6fb3d,Mapillary,https://www.crunchbase.com/organization/mapillary,Series B,100000,USD,100000,2018-03-03,Early Stage Venture,,,,Yes,Mapillary has built a street-level imagery platform that uses photos which have been uploaded by members of the public.,,"Artificial Intelligence (AI), Geospatial, Image Recognition, Mapping Services, Mobile, Photography","Malmö, Skane Lan, Sweden, Europe",http://www.mapillary.com/,$1M to $10M,24600000,USD,24600000,M&A,4,,,,,"605,380"
Seed Round - Annova Solutions Pvt Ltd,https://www.crunchbase.com/funding_round/annova-solutions-pvt-ltd-seed--2b024e68,Annova Solutions Pvt Ltd,https://www.crunchbase.com/organization/annova-solutions-pvt-ltd,Seed,50000,USD,50000,2018-02-04,Seed,,,,Yes,"Your growth partner in AI and Machine Learning, Healthcare Operations, Computer Vision Services and more...",,"Artificial Intelligence (AI), Computer Vision, Crowdsourcing, Enterprise Software, Image Recognition, Information Technology, Internet of Things, Machine Learning, Natural Language Processing, Sales","Indore, Madhya Pradesh, India, Asia",https://annovasolutions.com/,,150000,USD,150000,Seed,2,,,,,"171,365"
Pre Seed Round - Aequicens,https://www.crunchbase.com/funding_round/aequicens-pre-seed--5150ed81,Aequicens,https://www.crunchbase.com/organization/aequicens,Pre-Seed,100000,CHF,100801,2018-07-03,Seed,,,,Yes,Artificial Intelligence and Machine Learning Research Lab,,"Artificial Intelligence (AI), Data Mining, Information Technology, Machine Learning, Neuroscience, Predictive Analytics, Social Media Marketing, Software","Geneva, Geneve, Switzerland, Europe",https://www.aequicens.com,Less than $1M,673210,USD,673210,Seed,2,,,,,"171,503"
Pre Seed Round - MetaSoul,https://www.crunchbase.com/funding_round/emoshape-pre-seed--dce8cdc4,MetaSoul,https://www.crunchbase.com/organization/emoshape,Pre-Seed,50000,USD,50000,2018-11-20,Seed,12000000,USD,12000000,Yes,"MetaSoul INC, an American Delaware company headquartered in New York, specializes in Emotion Synthesis for generative AI models.",,"Artificial Intelligence (AI), Gaming, Metaverse, SaaS, Software","New York, New York, United States, North America",http://www.metasoul.one,$1M to $10M,1570000,USD,1570000,Seed,13,,Ascend Venture Capital,1,,"408,320"
Pre Seed Round - Kriptos,https://www.crunchbase.com/funding_round/kriptos-pre-seed--a354b664,Kriptos,https://www.crunchbase.com/organization/kriptos,Pre-Seed,120000,USD,120000,2018-05-27,Seed,,,,Yes,Locate critical information automatically through AI data classification.,"Hispanic / Latine Founded, Hispanic / Latine Led","Analytics, Artificial Intelligence (AI), Cyber Security, Enterprise Software, Machine Learning, SaaS, Software","Miami, Florida, United States, North America",https://www.kriptos.io/,Less than $1M,6820000,USD,6820000,Seed,13,Techstars,Techstars,1,1,"374,264"
Convertible Note - Van Robotics,https://www.crunchbase.com/funding_round/vän-robotics-convertible-note--f7dff04f,Van Robotics,https://www.crunchbase.com/organization/vän-robotics,Convertible Note,100000,USD,100000,2018-01-26,,,,,No,Vän Robotics delivers robot-assisted tutoring that makes learning K-8 subjects fun and accessible.,"Women Founded, Women Led","Artificial Intelligence (AI), Computer, Consumer Electronics, Education, Software","Columbia, South Carolina, United States, North America",https://smartrobottutor.com,Less than $1M,1022997,USD,1022997,,6,,"Right Side Capital Management, Techstars",2,,"375,084"
Pre Seed Round - WaveScan,https://www.crunchbase.com/funding_round/wavescan-technologies-pte-ltd-pre-seed--5d98f42d,WaveScan,https://www.crunchbase.com/organization/wavescan-technologies-pte-ltd,Pre-Seed,125000,SGD,91548,2018-08-21,Seed,,,,Yes,We create advanced 3D imaging scanning technology for see-through structural inspections focused on cross-sector NDT applications.,,"Analytics, Artificial Intelligence (AI), Consumer Electronics, Electronics, Information Technology, Machine Learning, Software","Singapore, Central Region, Singapore, Asia",https://www.wavescan.sg,$1M to $10M,3115160,SGD,2322363,Seed,9,,,,,"322,558"
Seed Round - CloudEdison.com is our new flagship products branded by MAXSET Worldwide Inc.,https://www.crunchbase.com/funding_round/maxset-seed--f5474b7c,CloudEdison.com is our new flagship products branded by MAXSET Worldwide Inc.,https://www.crunchbase.com/organization/maxset,Seed,50000,USD,50000,2018-08-03,Seed,2500000,USD,2500000,Yes,"If your a busy remote worker, you need this.  If you need privacy and security, and performance then app.cloudedison.com is for you!",,"Apps, Artificial Intelligence (AI), Document Management, Ediscovery, Enterprise Software, IaaS, Machine Learning, PaaS, SaaS, Software","Seattle, Washington, United States, North America",https://www.cloudedison.com,,750000,USD,750000,Seed,4,,,,,"456,852"
Pre Seed Round - Bravi,https://www.crunchbase.com/funding_round/bravi-pre-seed--424d8f0b,Bravi,https://www.crunchbase.com/organization/bravi,Pre-Seed,100000,AUD,80399,2018-02-01,Seed,,,,Yes,Bravi is mobile app for couples powered by Artificial Intelligence,,"Artificial Intelligence (AI), Mobile Apps, Wellness","Sydney, New South Wales, Australia, Oceania",http://www.bravi.io,,100000,AUD,80399,Seed,1,H2 Ventures,H2 Ventures,1,,"322,811"
Grant - OrbitalAds,https://www.crunchbase.com/funding_round/orbital-advertising-grant--49e6bf97,OrbitalAds,https://www.crunchbase.com/organization/orbital-advertising,Grant,71429,EUR,82941,2018-09-01,,,,,No,Make smarter decisions for your paid campaigns with superhuman automated keyword management.,,"Artificial Intelligence (AI), Enterprise Software, Marketing Automation, Natural Language Processing, SaaS","Madrid, Madrid, Spain, Europe",https://orbitalads.com,$1M to $10M,4921429,EUR,5453090,Seed,7,,EASME - EU Executive Agency for SMEs,1,,"413,598"
Grant - SICCA Automation,https://www.crunchbase.com/funding_round/sense-it-out-technologies-grant--a3eae2a9,SICCA Automation,https://www.crunchbase.com/organization/sense-it-out-technologies,Grant,400000,INR,6151,2018-03-15,,,,,No,SICCA uses proprietary sensor-based scalable IoT technology to optimize water usage at the farm thus increasing yield significantly,,"AgTech, Electronics, Farming, Horticulture, Industrial Automation, Intelligent Systems, Internet of Things, Sensor","Pune, Maharashtra, India, Asia",http://senseitout.com/,,6900000,INR,100289,,4,,IIM Calcutta Innovation Park,1,,"377,285"
Pre Seed Round - Spiral,https://www.crunchbase.com/funding_round/spiral-technologies-pre-seed--ef44c2df,Spiral,https://www.crunchbase.com/organization/spiral-technologies,Pre-Seed,25000,USD,25000,2018-08-17,Seed,,,,Yes,Spiral is a software company that scans customer support & feedback data and converts it into specific issues using AI,"Women Founded, Women Led","Artificial Intelligence (AI), B2B, Customer Service, Machine Learning, SaaS","Seattle, Washington, United States, North America",https://www.spiralup.co,$1M to $10M,6895000,USD,6895000,,5,,Rough Draft Ventures,1,1,"377,400"
Seed Round - Crowdworks,https://www.crunchbase.com/funding_round/crowdworks-ai-seed--e7fd0224,Crowdworks,https://www.crunchbase.com/organization/crowdworks-ai,Seed,130000,USD,130000,2018-03-28,Seed,,,,Yes,"Crowdworks solves the toughest problem in AI today: Delivering training data sets with next-level accuracy, quality assured.",,"Artificial Intelligence (AI), Big Data, Computer Vision, Machine Learning, Natural Language Processing, Software","Seoul, Seoul-t'ukpyolsi, South Korea, Asia",https://www.crowdworks.kr/,$10M to $50M,23741000,USD,23741000,Late Stage Venture,8,InfoBank,InfoBank,1,,"378,322"
Seed Round - Janus Genomics,https://www.crunchbase.com/funding_round/janus-genomics-seed--b8fab28b,Janus Genomics,https://www.crunchbase.com/organization/janus-genomics,Seed,100000,EUR,116685,2018-06-01,Seed,,,,Yes,Janus Genomics is a company that builds AI tools for sharing of biomedical data while preserving data privacy.,,"Artificial Intelligence (AI), Biotechnology, Medical, Software","Berlin, Berlin, Germany, Europe",https://www.janus-genomics.com/,,100000,EUR,116685,Seed,1,,Entrepreneur First,1,,"379,058"
Funding Round - Ntropy Analytics,https://www.crunchbase.com/funding_round/ntropy-analytics-undisclosed--d59098ff,Ntropy Analytics,https://www.crunchbase.com/organization/ntropy-analytics,Funding Round,100000,EUR,125108,2018-02-01,,,,,Yes,Cloud Analytics  for  physical  world of IOT,,"Analytics, Big Data, Cloud Computing, Internet of Things, Machine Learning","Smederevo, Vojvodina, Serbia, Europe",http://www.ntropy.cloud/,,100000,EUR,125108,,1,,,,,"131,070"
Pre Seed Round - WeTraq,https://www.crunchbase.com/funding_round/wetraq-pre-seed--55e89fe4,WeTraq,https://www.crunchbase.com/organization/wetraq,Pre-Seed,100000,CAD,76581,2018-08-14,Seed,,,,Yes,"Revolutionizing senior care through AI-powered OEM assistive solutions, enhancing lives and easing the burden on caregivers",,"Artificial Intelligence (AI), Consumer Electronics, Hardware, Health Care, Mobile, Software, Wearables","Toronto, Ontario, Canada, North America",https://www.wetraq.ca,Less than $1M,550000,CAD,409511,Seed,4,,,,,"396,237"
Seed Round - Guidewheel,https://www.crunchbase.com/funding_round/guidewheel-seed--13006d17,Guidewheel,https://www.crunchbase.com/organization/guidewheel,Seed,30000,USD,30000,2018-06-01,Seed,,,,Yes,Guidewheel's AI-powered FactoryOps platform empowers manufacturers to drive productivity and net zero at scale.,"Women Founded, Women Led","Artificial Intelligence (AI), Business Information Systems, Cloud Data Services, Machine Learning, SaaS, Software","San Francisco, California, United States, North America",https://guidewheel.com,$1M to $10M,20980000,USD,20980000,Early Stage Venture,4,,Sayani Investments,1,,"564,055"
Pre Seed Round - 42Maru,https://www.crunchbase.com/funding_round/42maru-pre-seed--c8d335e3,42Maru,https://www.crunchbase.com/organization/42maru,Pre-Seed,20000,USD,20000,2018-07-16,Seed,,,,Yes,"42Maru builds a Question Answering platform that finds a Single, Specific, Correct Answer based on Deep Learning",,"Artificial Intelligence (AI), Internet of Things, Knowledge Management, Machine Learning, Mobile Devices, Robotics, Smart Home","Seocho, Seoul-t'ukpyolsi, South Korea, Asia",http://www.42maru.ai/,$1M to $10M,11077104,USD,11077104,,10,Techstars,Techstars,1,,"659,168"
