"from";"to";"full";"share.from.full";"binary";"share.from.bin";"pc";"thmax";"thmaxpc";"expected";"untapped";"linkrca";"prio";"dutch.reg"
"NL22";"NL33";2;2,778;1;2,778;0,008728;63,5;0,0218696294561523;2,50560344679136;1,50560344679136;0,399105453530799;"Innovaties voor preventie - Imaging";"east"
"NL22";"DEA2";5;6,944;2;5,556;0,017457;59,5;0,0204920150022214;2,34777015880451;0,347770158804506;0,851872144511117;"Innovaties voor preventie - Imaging";"east"
"NL22";"NL42";1;1,389;1;2,778;0,008728;33,5;0,0115375210516709;1,32185378688993;0,321853786889932;0,75651332236435;"Innovaties voor preventie - Imaging";"east"
"NL22";"NL32";9;12,5;6;16,667;0,05237;42,5;0,0146371535730153;1,67697868486036;-4,32302131513964;3,57786300694669;"Innovaties voor preventie - Imaging";"east"
"NL22";"UKM2";3;4,167;1;2,778;0,008728;39,5;0,0136039427325672;1,55860371887022;0,558603718870218;0,641599906309006;"Innovaties voor preventie - Imaging";"east"
"NL22";"DEA1";2;2,778;1;2,778;0,008728;70,5;0,0242804547505312;2,78181170076836;1,78181170076836;0,359477961690861;"Innovaties voor preventie - Imaging";"east"
"NL22";"NL21";9;12,5;1;2,778;0,008728;23;0,00792128311010239;0,907541405924431;-0,092458594075569;1,10187809996547;"Innovaties voor preventie - Imaging";"east"
"NL22";"NL22";12;16,667;10;27,778;0,087283;36;0,0123985300853777;1,42049959188172;-8,57950040811828;7,03977674977937;"Innovaties voor preventie - Imaging";"east"
"NL22";"NL31";20;27,778;7;19,444;0,061098;41;0,0141205481527912;1,61779120186529;-5,38220879813471;4,32688717303512;"Innovaties voor preventie - Imaging";"east"
"NL22";"NL11";2;2,778;1;2,778;0,008728;21,5;0,00740467768987832;0,848353922929359;-0,151646077070641;1,17875331624213;"Innovaties voor preventie - Imaging";"east"
"NL21";"DE30";1;0,365;1;4;0,017349;95,5;0,0859222471141821;4,95255832366146;3,95255832366146;0,201915845235457;"Smart Industry & Industrie 4.0 - Additive manufacturing";"east"
"NL21";"NL21";269;98,175;20;80;0,346981;25;0,0224927348466445;1,29648123656059;-18,7035187634394;15,4263705759889;"Smart Industry & Industrie 4.0 - Additive manufacturing";"east"
"NL21";"UKF3";1;0,365;1;4;0,017349;15;0,0134956409079867;0,777888741936354;-0,222111258063646;1,28553088133241;"Smart Industry & Industrie 4.0 - Additive manufacturing";"east"
"NL21";"NL31";1;0,365;1;4;0,017349;23;0,020693316058913;1,19276273763574;0,192762737635744;0,838389705216788;"Smart Industry & Industrie 4.0 - Additive manufacturing";"east"
"NL21";"NL22";1;0,365;1;4;0,017349;18,5;0,016644623786517;0,959396115054837;-0,0406038849451626;1,04232233621547;"Smart Industry & Industrie 4.0 - Additive manufacturing";"east"
"NL21";"NL13";1;0,365;1;4;0,017349;13,5;0,012146076817188;0,700099867742719;-0,299900132257281;1,4283676459249;"Smart Industry & Industrie 4.0 - Additive manufacturing";"east"
"NL22";"NL41";7;23,333;3;25;0,052047;52;0,0467848884810206;2,69668097204603;-0,303319027953971;1,11247864730689;"Smart Industry & Industrie 4.0 - Additive manufacturing";"east"
"NL22";"NL21";1;3,333;1;8,333;0,017349;18,5;0,016644623786517;0,959396115054837;-0,0406038849451626;1,04232233621547;"Smart Industry & Industrie 4.0 - Additive manufacturing";"east"
"NL22";"NL31";8;26,667;2;16,667;0,034698;16,5;0,0148452049987854;0,85567761612999;-1,14432238387001;2,33732887514983;"Smart Industry & Industrie 4.0 - Additive manufacturing";"east"
"NL22";"BE24";2;6,667;1;8,333;0,017349;41;0,036888085148497;2,12622922795937;1,12622922795937;0,470316176097222;"Smart Industry & Industrie 4.0 - Additive manufacturing";"east"
"NL22";"NL22";12;40;5;41,667;0,086745;12;0,0107965127263894;0,622310993549084;-4,37768900645092;8,03456800832755;"Smart Industry & Industrie 4.0 - Additive manufacturing";"east"
"NL22";"NL32";2;25;1;14,286;0,044131;7,5;0,0308921657467666;0,700016475821732;-0,299983524178268;1,42853780523683;"Smart Industry & Industrie 4.0 - Autonomous robots";"east"
"NL22";"NL33";2;25;2;28,571;0,088261;8,5;0,0350111211796688;0,793352005931296;-1,2066479940687;2,520949068065;"Smart Industry & Industrie 4.0 - Autonomous robots";"east"
"NL22";"BE23";2;25;2;28,571;0,088261;9,5;0,039130076612571;0,88668753604086;-1,11331246395914;2,25558600826869;"Smart Industry & Industrie 4.0 - Autonomous robots";"east"
"NL22";"NL22";2;25;2;28,571;0,088261;7;0,0288326880303155;0,65334871076695;-1,34665128923305;3,06115243979322;"Smart Industry & Industrie 4.0 - Autonomous robots";"east"
"NL21";"NL21";1;100;1;100;0,044131;1;0,00411895543290222;0,0933355301095642;-0,906664469890436;10,7140335392763;"Smart Industry & Industrie 4.0 - Autonomous robots";"east"
"NL22";"DEA1";2;2,439;1;5,556;0,025961;50;0,0869444251234611;3,34909925575572;2,34909925575572;0,29858774662513;"Nanotechnologie en fotonica - Nanotechnologies";"east"
"NL22";"DE71";4;4,878;1;5,556;0,025961;82;0,142588857202476;5,49252277943938;4,49252277943938;0,182065699161665;"Nanotechnologie en fotonica - Nanotechnologies";"east"
"NL22";"NL22";47;57,317;9;50;0,233645;18;0,031299993044446;1,20567573207206;-7,79432426792794;7,46469366562824;"Nanotechnologie en fotonica - Nanotechnologies";"east"
"NL22";"NL21";22;26,829;4;22,222;0,103842;15;0,0260833275370383;1,00472977672672;-2,99527022327328;3,98116995500173;"Nanotechnologie en fotonica - Nanotechnologies";"east"
"NL22";"NL32";1;1,22;1;5,556;0,025961;17;0,0295611045419768;1,13869374695695;0,138693746956945;0,878199254779794;"Nanotechnologie en fotonica - Nanotechnologies";"east"
"NL22";"DEA2";2;2,439;1;5,556;0,025961;39;0,0678166515962996;2,61229741948946;1,61229741948946;0,382804803365551;"Nanotechnologie en fotonica - Nanotechnologies";"east"
"NL22";"NL41";4;4,878;1;5,556;0,025961;23,5;0,0408638798080267;1,57407665020519;0,574076650205189;0,635293077925808;"Nanotechnologie en fotonica - Nanotechnologies";"east"
"NL21";"NL22";22;70,968;4;33,333;0,103842;15;0,0260833275370383;1,00472977672672;-2,99527022327328;3,98116995500173;"Nanotechnologie en fotonica - Nanotechnologies";"east"
"NL21";"NL21";4;12,903;4;33,333;0,103842;12;0,0208666620296307;0,803783821381373;-3,19621617861863;4,97646244375216;"Nanotechnologie en fotonica - Nanotechnologies";"east"
"NL21";"NL32";5;16,129;4;33,333;0,103842;14;0,0243444390345691;0,937747791611602;-3,0622522083884;4,26553923750185;"Nanotechnologie en fotonica - Nanotechnologies";"east"
"NL42";"AT31";1;1,37;1;4,545;0,035063;45;0,133262260127932;3,80063965884861;2,80063965884861;0,263113604488079;"Bio-landbouw";"south"
"NL42";"DE12";4;5,479;1;4,545;0,035063;24,5;0,0725538971807629;2,06923714759536;1,06923714759536;0,48326988579443;"Bio-landbouw";"south"
"NL42";"UKD6";1;1,37;1;4,545;0,035063;17;0,0503435204927742;1,43579720445392;0,435797204453921;0,696477188350796;"Bio-landbouw";"south"
"NL42";"NL42";52;71,233;9;40,909;0,315568;22;0,0651504382847666;1,85809049988154;-7,14190950011846;4,84368226443963;"Bio-landbouw";"south"
"NL42";"UKD3";2;2,74;1;4,545;0,035063;14,5;0,042940061596778;1,22465055674011;0,224650556740109;0,816559462204382;"Bio-landbouw";"south"
"NL42";"BE21";1;1,37;1;4,545;0,035063;32;0,0947642738687515;2,70267709073679;1,70267709073679;0,37000350631136;"Bio-landbouw";"south"
"NL42";"FI1B";6;8,219;3;13,636;0,105189;31,5;0,0932835820895522;2,66044776119403;-0,33955223880597;1,12762973352034;"Bio-landbouw";"south"
"NL42";"BE23";1;1,37;1;4,545;0,035063;26;0,0769959725183606;2,19592513622364;1,19592513622364;0,455388930844751;"Bio-landbouw";"south"
"NL42";"UKD7";1;1,37;1;4,545;0,035063;15;0,0444207533759773;1,26687988628287;0,266879886282871;0,789340813464236;"Bio-landbouw";"south"
"NL42";"NL21";3;4,11;2;9,091;0,070126;15,5;0,0459014451551765;1,30910921582563;-0,690890784174366;1,52775641315659;"Bio-landbouw";"south"
"NL42";"BE22";1;1,37;1;4,545;0,035063;28;0,0829187396351575;2,36484245439469;1,36484245439469;0,422861150070126;"Bio-landbouw";"south"
"NL41";"CH02";1;1,786;1;4,348;0,035063;31,5;0,0932835820895522;2,66044776119403;1,66044776119403;0,375876577840112;"Bio-landbouw";"south"
"NL41";"NL22";1;1,786;1;4,348;0,035063;23,5;0,0695925136223644;1,98477848850983;0,984778488509832;0,503834561785682;"Bio-landbouw";"south"
"NL41";"NL33";4;7,143;3;13,043;0,105189;24,5;0,0725538971807629;2,06923714759536;-0,930762852404643;1,44980965738329;"Bio-landbouw";"south"
"NL41";"DEA5";1;1,786;1;4,348;0,035063;23,5;0,0695925136223644;1,98477848850983;0,984778488509832;0,503834561785682;"Bio-landbouw";"south"
"NL41";"DE71";2;3,571;1;4,348;0,035063;46,5;0,137704335465529;3,9273276474769;2,9273276474769;0,254626068859431;"Bio-landbouw";"south"
"NL41";"NL32";1;1,786;1;4,348;0,035063;18,5;0,054785595830372;1,56248519308221;0,562485193082208;0,640006064971002;"Bio-landbouw";"south"
"NL41";"NL31";4;7,143;3;13,043;0,105189;20;0,0592276711679697;1,68917318171049;-1,31082681828951;1,77601683029453;"Bio-landbouw";"south"
"NL41";"DEB3";2;3,571;1;4,348;0,035063;41,5;0,122897417673537;3,50503435204928;2,50503435204928;0,285303908481049;"Bio-landbouw";"south"
"NL41";"BE21";1;1,786;1;4,348;0,035063;32,5;0,0962449656479507;2,74490642027955;1,74490642027955;0,364311144675801;"Bio-landbouw";"south"
"NL41";"BE23";3;5,357;2;8,696;0,070126;26,5;0,0784766642975598;2,23815446576641;0,238154465766406;0,893593373733097;"Bio-landbouw";"south"
"NL41";"DE24";3;5,357;1;4,348;0,035063;19,5;0,0577469793887704;1,64694385216773;0,646943852167733;0,607185241126335;"Bio-landbouw";"south"
"NL41";"NL41";31;55,357;6;26,087;0,210379;23;0,0681118218431651;1,94254915896707;-4,05745084103293;3,08872492225136;"Bio-landbouw";"south"
"NL41";"NL34";2;3,571;1;4,348;0,035063;13,5;0,0399786780383795;1,14019189765458;0,140191897654584;0,877045348293595;"Bio-landbouw";"south"
"NL34";"NL32";1;20;1;25;0,035063;9;0,0266524520255864;0,760127931769723;-0,239872068230277;1,31556802244039;"Bio-landbouw";"south"
"NL34";"ES51";1;20;1;25;0,035063;6,5;0,0192489931295901;0,548981284055911;-0,451018715944089;1,82155572337901;"Bio-landbouw";"south"
"NL34";"BE23";1;20;1;25;0,035063;17;0,0503435204927742;1,43579720445392;0,435797204453921;0,696477188350796;"Bio-landbouw";"south"
"NL34";"NL41";2;40;1;25;0,035063;13,5;0,0399786780383795;1,14019189765458;0,140191897654584;0,877045348293595;"Bio-landbouw";"south"
"NL41";"CH02";1;0,38;1;1,852;0,020786;52;0,0669585372134947;3,22137522534123;2,22137522534123;0,310426426618486;"Waste water treatment";"south"
"NL41";"ITC4";1;0,38;1;1,852;0,020786;68;0,0875611640484162;4,2125676023693;3,2125676023693;0,23738491447296;"Waste water treatment";"south"
"NL41";"NL22";7;2,662;2;3,704;0,041571;48;0,0618078805047644;2,97357713108421;0,973577131084213;0,672590591006721;"Waste water treatment";"south"
"NL41";"NL33";4;1,521;3;5,556;0,062357;53;0,0682462013906773;3,28332474890549;0,283324748905485;0,913707972688375;"Waste water treatment";"south"
"NL41";"DEA5";1;0,38;1;1,852;0,020786;47;0,0605202163275818;2,91162760751996;1,91162760751996;0,343450514556623;"Waste water treatment";"south"
"NL41";"DE71";2;0,76;1;1,852;0,020786;103;0,132629410249807;6,38080092711821;5,38080092711821;0,156720137710304;"Waste water treatment";"south"
"NL41";"NL41";220;83,65;27;50;0,561214;54;0,0695338655678599;3,34527427246974;-23,6547257275303;8,07108709208065;"Waste water treatment";"south"
"NL41";"NL42";1;0,38;1;1,852;0,020786;42;0,0540818954416688;2,60187998969869;1,60187998969869;0,384337480575269;"Waste water treatment";"south"
"NL41";"NL13";3;1,141;1;1,852;0,020786;30,5;0,039273757404069;1,88946046870976;0,88946046870976;0,529251612595452;"Waste water treatment";"south"
"NL41";"NL32";1;0,38;1;1,852;0,020786;36,5;0,0469997424671646;2,26115761009529;1,26115761009529;0,442251347511268;"Waste water treatment";"south"
"NL41";"BE23";4;1,521;3;5,556;0,062357;48;0,0618078805047644;2,97357713108421;-0,026422868915787;1,00888588651008;"Waste water treatment";"south"
"NL41";"DK05";2;0,76;2;3,704;0,041571;29;0,0373422611382951;1,79653618336338;-0,203463816636621;1,11325339201112;"Waste water treatment";"south"
"NL41";"NL31";4;1,521;3;5,556;0,062357;45;0,0579448879732166;2,78772856039145;-0,21227143960855;1,07614494561075;"Waste water treatment";"south"
"NL41";"DE24";3;1,141;1;1,852;0,020786;44;0,056657223796034;2,7257790368272;1,7257790368272;0,366867595094575;"Waste water treatment";"south"
"NL41";"ES21";2;0,76;1;1,852;0,020786;30,5;0,039273757404069;1,88946046870976;0,88946046870976;0,529251612595452;"Waste water treatment";"south"
"NL41";"DEB3";2;0,76;1;1,852;0,020786;73;0,0939994849343291;4,52231522019057;3,52231522019057;0,221125673755634;"Waste water treatment";"south"
"NL41";"BE21";2;0,76;2;3,704;0,041571;52;0,0669585372134947;3,22137522534123;1,22137522534123;0,620852853236973;"Waste water treatment";"south"
"NL41";"BE22";1;0,38;1;1,852;0,020786;44,5;0,0573010558846253;2,75675379860932;1,75675379860932;0,362745487284523;"Waste water treatment";"south"
"NL41";"NL34";2;0,76;1;1,852;0,020786;29;0,0373422611382951;1,79653618336338;0,796536183363379;0,556626696005562;"Waste water treatment";"south"
"NL42";"AT31";1;0,909;1;3,333;0,020786;59,5;0,0766160185423641;3,68599665207314;2,68599665207314;0,271297045111955;"Waste water treatment";"south"
"NL42";"DE12";4;3,636;1;3,333;0,020786;61,5;0,0791913468967293;3,80989569920165;2,80989569920165;0,262474376978232;"Waste water treatment";"south"
"NL42";"NL33";1;0,909;1;3,333;0,020786;41;0,0527942312644862;2,53993046613443;1,53993046613443;0,393711565467349;"Waste water treatment";"south"
"NL42";"DEA2";3;2,727;1;3,333;0,020786;54,5;0,0701776976564512;3,37624903425187;2,37624903425187;0,296186682278189;"Waste water treatment";"south"
"NL42";"UKD6";1;0,909;1;3,333;0,020786;22,5;0,0289724439866083;1,39386428019573;0,393864280195725;0,717429963740502;"Waste water treatment";"south"
"NL42";"NL41";1;0,909;1;3,333;0,020786;42;0,0540818954416688;2,60187998969869;1,60187998969869;0,384337480575269;"Waste water treatment";"south"
"NL42";"NL42";84;76,364;14;46,667;0,291;30;0,0386299253154777;1,85848570692763;-12,1415142930724;7,53301461927527;"Waste water treatment";"south"
"NL42";"BE23";1;0,909;1;3,333;0,020786;36;0,0463559103785733;2,23018284831316;1,23018284831316;0,448393727337814;"Waste water treatment";"south"
"NL42";"BE21";1;0,909;1;3,333;0,020786;40;0,0515065670873036;2,47798094257018;1,47798094257018;0,403554354604032;"Waste water treatment";"south"
"NL42";"FI1B";6;5,455;3;10;0,062357;49,5;0,0637393767705382;3,0665014164306;0,066501416430595;0,978313586918866;"Waste water treatment";"south"
"NL42";"UKD7";1;0,909;1;3,333;0,020786;22;0,028328611898017;1,3628895184136;0,362889518413598;0,73373519018915;"Waste water treatment";"south"
"NL42";"NL21";3;2,727;2;6,667;0,041571;27,5;0,0354107648725212;1,703611898017;-0,296388101983003;1,17397630430264;"Waste water treatment";"south"
"NL42";"UKD3";2;1,818;1;3,333;0,020786;20;0,0257532835436518;1,23899047128509;0,238990471285089;0,807108709208065;"Waste water treatment";"south"
"NL42";"BE22";1;0,909;1;3,333;0,020786;32,5;0,0418490857584342;2,01335951583827;1,01335951583827;0,496682282589578;"Waste water treatment";"south"
"NL34";"NL41";2;40;1;25;0,020786;29;0,0373422611382951;1,79653618336338;0,796536183363379;0,556626696005562;"Waste water treatment";"south"
"NL34";"ES51";1;20;1;25;0,020786;15;0,0193149626577389;0,929242853463817;-0,0707571465361834;1,07614494561075;"Waste water treatment";"south"
"NL34";"NL32";1;20;1;25;0,020786;11,5;0,0148081380375998;0,712419520988926;-0,287580479011074;1,40366732036185;"Waste water treatment";"south"
"NL34";"BE23";1;20;1;25;0,020786;23;0,0296162760751996;1,42483904197785;0,424839041977852;0,701833660180926;"Waste water treatment";"south"
"NL42";"DEA2";3;50;1;33,333;0,031807;24;0,0613136448407123;1,92770099379199;0,927700993791994;0,518752650551315;"Robotics - Robots";"south"
"NL42";"NL41";2;33,333;1;33,333;0,031807;11;0,0281020872186598;0,883529622154664;-0,116470377845336;1,13182396483923;"Robotics - Robots";"south"
"NL42";"CZ06";1;16,667;1;33,333;0,031807;7;0,0178831464118744;0,562246123189331;-0,437753876810669;1,77858051617594;"Robotics - Robots";"south"
"NL41";"ITI1";4;6,061;1;5,263;0,031807;27,5;0,0702552180466495;2,20882405538666;1,20882405538666;0,452729585935693;"Robotics - Robots";"south"
"NL41";"ITC1";8;12,121;2;10,526;0,063613;26;0,0664231152441049;2,08834274327466;0,0883427432746595;0,957697201017812;"Robotics - Robots";"south"
"NL41";"NL42";2;3,03;1;5,263;0,031807;11;0,0281020872186598;0,883529622154664;-0,116470377845336;1,13182396483923;"Robotics - Robots";"south"
"NL41";"NL41";49;74,242;13;68,421;0,413486;19;0,0485399688322305;1,52609662008533;-11,4739033799147;8,51846457747422;"Robotics - Robots";"south"
"NL41";"CZ06";2;3,03;1;5,263;0,031807;15;0,0383210280254452;1,20481312112;0,204813121119996;0,830004240882103;"Robotics - Robots";"south"
"NL41";"ITI2";1;1,515;1;5,263;0,031807;13;0,0332115576220525;1,04417137163733;0,0441713716373298;0,957697201017812;"Robotics - Robots";"south"
"NL34";"NL34";1;100;1;100;0,031807;1;0,00255473520169634;0,0803208747413331;-0,919679125258667;12,4500636132316;"Robotics - Robots";"south"
"NL41";"NL41";48;100;7;100;0,566343;7;0,0547988100829811;0,677313292625646;-6,32268670737435;10,3349514563107;"Advanced maintenance (CMMS)";"south"
"NL41";"ES51";2;25;1;16,667;0,023646;44,5;0,0519325926617496;2,19622934366539;1,19622934366539;0,455325853324158;"Hernieuwbare energie - Windturbines";"south"
"NL41";"BE23";2;25;2;33,333;0,047293;20,5;0,0239240033610307;1,01174610213799;-0,988253897862011;1,97678053394391;"Hernieuwbare energie - Windturbines";"south"
"NL41";"NL41";2;25;2;33,333;0,047293;6;0,00700214732517972;0,29612081038185;-1,70387918961815;6,75400015764168;"Hernieuwbare energie - Windturbines";"south"
"NL41";"NL22";2;25;1;16,667;0,023646;12,5;0,0145878069274578;0,616918354962188;-0,383081645037812;1,620960037834;"Hernieuwbare energie - Windturbines";"south"
"NL42";"NL42";74;100;4;100;0,094585;4;0,00466809821678648;0,1974138735879;-3,8025861264121;20,262000472925;"Hernieuwbare energie - Windturbines";"south"
"NL41";"ITC1";2;0,649;1;1,176;0,019139;57,5;0,0594524173869887;3,10638880847016;2,10638880847016;0,321917204077387;"Klimaatbeheersing";"south"
"NL41";"DE92";3;0,974;1;1,176;0,019139;92,5;0,0956408453616775;4,99723417014765;3,99723417014765;0,200110694426484;"Klimaatbeheersing";"south"
"NL41";"DEB1";1;0,325;1;1,176;0,019139;53,5;0,0553165970470243;2,89029219570702;1,89029219570702;0,345985780083173;"Klimaatbeheersing";"south"
"NL41";"BE21";3;0,974;1;1,176;0,019139;49,5;0,0511807767070598;2,67419558294388;1,67419558294388;0,373944226958581;"Klimaatbeheersing";"south"
"NL41";"BE22";1;0,325;1;1,176;0,019139;43,5;0,0449770461971132;2,35005066379916;1,35005066379916;0,425522741021834;"Klimaatbeheersing";"south"
"NL41";"FR62";2;0,649;1;1,176;0,019139;50;0,0516977542495554;2,70120765953927;1,70120765953927;0,370204784688995;"Klimaatbeheersing";"south"
