"Province";"Industry";"Relatedness.Density";"Complexity";"Employment..US.";"Wage..US.";"Education..US.";"RCA";"sbi08";"omschr";"Relatedness.Density..5d.";"RCA..5d."
"Limburg";" Creative, arts and entertainment activities ";27,99;88,72;326347;46,53;13,77;0,71;9003;"Schrijven en overige scheppende kunst";30,3;0,62
"Limburg";" Creative, arts and entertainment activities ";27,99;88,72;326347;46,53;13,77;0,71;90041;"Theaters en schouwburgen";33,17;0,81
"Limburg";" Creative, arts and entertainment activities ";27,99;88,72;326347;46,53;13,77;0,71;90012;"Producenten van podiumkunst";30,72;0,48
"Limburg";" Creative, arts and entertainment activities ";27,99;88,72;326347;46,53;13,77;0,71;90042;"Evenementenhallen";37,88;1,45
"Limburg";" Creative, arts and entertainment activities ";27,99;88,72;326347;46,53;13,77;0,71;90013;"Circus en variété";38,37;1,19
"Limburg";" Creative, arts and entertainment activities ";27,99;88,72;326347;46,53;13,77;0,71;90011;"Beoefening van podiumkunst";31,91;0,78
"Limburg";" Creative, arts and entertainment activities ";27,99;88,72;326347;46,53;13,77;0,71;9002;"Dienstverlening voor uitvoerende kunst";30;0,63
"Noord-Brabant";" Creative, arts and entertainment activities ";33,56;88,72;326347;46,53;13,77;0,82;9003;"Schrijven en overige scheppende kunst";37,38;0,73
"Noord-Brabant";" Creative, arts and entertainment activities ";33,56;88,72;326347;46,53;13,77;0,82;90041;"Theaters en schouwburgen";42,52;1,07
"Noord-Brabant";" Creative, arts and entertainment activities ";33,56;88,72;326347;46,53;13,77;0,82;90042;"Evenementenhallen";42,77;0,2
"Noord-Brabant";" Creative, arts and entertainment activities ";33,56;88,72;326347;46,53;13,77;0,82;90012;"Producenten van podiumkunst";37,71;0,54
"Noord-Brabant";" Creative, arts and entertainment activities ";33,56;88,72;326347;46,53;13,77;0,82;90013;"Circus en variété";47,15;1,45
"Noord-Brabant";" Creative, arts and entertainment activities ";33,56;88,72;326347;46,53;13,77;0,82;9002;"Dienstverlening voor uitvoerende kunst";39,35;0,95
"Noord-Brabant";" Creative, arts and entertainment activities ";33,56;88,72;326347;46,53;13,77;0,82;90011;"Beoefening van podiumkunst";38,54;0,72
"Zeeland";" Creative, arts and entertainment activities ";24,45;88,72;326347;46,53;13,77;0,5;90041;"Theaters en schouwburgen";23,4;0,19
"Zeeland";" Creative, arts and entertainment activities ";24,45;88,72;326347;46,53;13,77;0,5;90042;"Evenementenhallen";29;0,22
"Zeeland";" Creative, arts and entertainment activities ";24,45;88,72;326347;46,53;13,77;0,5;90013;"Circus en variété";31,83;1,18
"Zeeland";" Creative, arts and entertainment activities ";24,45;88,72;326347;46,53;13,77;0,5;90011;"Beoefening van podiumkunst";23,11;0,33
"Zeeland";" Creative, arts and entertainment activities ";24,45;88,72;326347;46,53;13,77;0,5;9002;"Dienstverlening voor uitvoerende kunst";23,46;0,53
"Zeeland";" Creative, arts and entertainment activities ";24,45;88,72;326347;46,53;13,77;0,5;9003;"Schrijven en overige scheppende kunst";25,37;0,63
"Zeeland";" Creative, arts and entertainment activities ";24,45;88,72;326347;46,53;13,77;0,5;90012;"Producenten van podiumkunst";23,97;0,26
"Limburg";" Crop and animal production, hunting and related service activities ";44,1;0;NA;NA;NA;1,29;111;"Teelt van granen, peulvruchten en oliehoudende zaden";39,52;1,47
"Limburg";" Crop and animal production, hunting and related service activities ";44,1;0;NA;NA;NA;1,29;1242;"Teelt van steenvruchten";43,76;4,99
"Limburg";" Crop and animal production, hunting and related service activities ";44,1;0;NA;NA;NA;1,29;1452;"Fokken en houden van geiten";40,29;1,66
"Limburg";" Crop and animal production, hunting and related service activities ";44,1;0;NA;NA;NA;1,29;1461;"Fokvarkens- en vermeerderingsbedrijven";40,84;1,83
"Limburg";" Crop and animal production, hunting and related service activities ";44,1;0;NA;NA;NA;1,29;1309;"Teelt van overige sierplanten in de volle grond";40,62;3,05
"Limburg";" Crop and animal production, hunting and related service activities ";44,1;0;NA;NA;NA;1,29;1499;"Fokken en houden van overige dieren (rest)";41,7;1,28
"Limburg";" Crop and animal production, hunting and related service activities ";44,1;0;NA;NA;NA;1,29;162;"Dienstverlening voor het fokken en houden van dieren";39,05;1,25
"Limburg";" Crop and animal production, hunting and related service activities ";44,1;0;NA;NA;NA;1,29;163;"Behandeling van gewassen na de oogst";33,21;0,03
"Limburg";" Crop and animal production, hunting and related service activities ";44,1;0;NA;NA;NA;1,29;1191;"Teelt van snijbloemen en snijheesters in de volle grond";38,56;1,45
"Limburg";" Crop and animal production, hunting and related service activities ";44,1;0;NA;NA;NA;1,29;1241;"Teelt van appels en peren";38,52;1,34
"Limburg";" Crop and animal production, hunting and related service activities ";44,1;0;NA;NA;NA;1,29;1471;"Opfokken en/of houden van leghennen";45,72;2,53
"Limburg";" Crop and animal production, hunting and related service activities ";44,1;0;NA;NA;NA;1,29;1134;"Teelt van aardappels en overige wortel- en knolgewassen";40,5;2,09
"Limburg";" Crop and animal production, hunting and related service activities ";44,1;0;NA;NA;NA;1,29;1305;"Teelt van boomkwekerijgewassen in de volle grond";38,42;1,33
"Limburg";" Crop and animal production, hunting and related service activities ";44,1;0;NA;NA;NA;1,29;121;"Druiventeelt";44,38;3,01
"Limburg";" Crop and animal production, hunting and related service activities ";44,1;0;NA;NA;NA;1,29;1193;"Teelt van voedergewassen";38,14;1,26
"Limburg";" Crop and animal production, hunting and related service activities ";44,1;0;NA;NA;NA;1,29;170;"Jacht";36,14;0
"Limburg";" Crop and animal production, hunting and related service activities ";44,1;0;NA;NA;NA;1,29;1199;"Teelt van overige eenjarige gewassen (rest)";37,98;1,41
"Limburg";" Crop and animal production, hunting and related service activities ";44,1;0;NA;NA;NA;1,29;1133;"Teelt van paddenstoelen";46,18;4,13
"Limburg";" Crop and animal production, hunting and related service activities ";44,1;0;NA;NA;NA;1,29;1252;"Teelt van aardbeien onder glas";47,36;5,99
"Limburg";" Crop and animal production, hunting and related service activities ";44,1;0;NA;NA;NA;1,29;1302;"Teelt van perkplanten in de volle grond";41,27;2,27
"Limburg";" Crop and animal production, hunting and related service activities ";44,1;0;NA;NA;NA;1,29;1412;"Opfokken van jongvee voor de melkveehouderij";36,36;0,22
"Limburg";" Crop and animal production, hunting and related service activities ";44,1;0;NA;NA;NA;1,29;1422;"Overige vleesveehouderij en zoogkoeienbedrijven";38,43;0,73
"Limburg";" Crop and animal production, hunting and related service activities ";44,1;0;NA;NA;NA;1,29;1304;"Teelt van potplanten onder glas";34,2;0,42
"Limburg";" Crop and animal production, hunting and related service activities ";44,1;0;NA;NA;NA;1,29;1192;"Teelt van snijbloemen en snijheesters onder glas";34,4;0,76
"Limburg";" Crop and animal production, hunting and related service activities ";44,1;0;NA;NA;NA;1,29;164;"Behandeling van zaden voor vermeerdering";31,16;0,02
"Limburg";" Crop and animal production, hunting and related service activities ";44,1;0;NA;NA;NA;1,29;1132;"Teelt van groenten onder glas";46,41;4,03
"Limburg";" Crop and animal production, hunting and related service activities ";44,1;0;NA;NA;NA;1,29;129;"Teelt van overige meerjarige gewassen";38,04;1,43
"Limburg";" Crop and animal production, hunting and related service activities ";44,1;0;NA;NA;NA;1,29;1462;"Vleesvarkensbedrijven";41,59;1,85
"Limburg";" Crop and animal production, hunting and related service activities ";44,1;0;NA;NA;NA;1,29;1251;"Teelt van aardbeien in de volle grond";47,89;4,82
"Limburg";" Crop and animal production, hunting and related service activities ";44,1;0;NA;NA;NA;1,29;161;"Dienstverlening voor de akker- en/of tuinbouw";37,88;0,77
"Limburg";" Crop and animal production, hunting and related service activities ";44,1;0;NA;NA;NA;1,29;1411;"Vervaardiging van kleding van leer";36,42;0,44
"Limburg";" Crop and animal production, hunting and related service activities ";44,1;0;NA;NA;NA;1,29;1491;"Fokken en houden van edelpelsdieren";47,18;5,82
"Limburg";" Crop and animal production, hunting and related service activities ";44,1;0;NA;NA;NA;1,29;1412;"Vervaardiging van werkkleding";36,36;0,22
"Limburg";" Crop and animal production, hunting and related service activities ";44,1;0;NA;NA;NA;1,29;128;"Teelt van specerijgewassen en van aromatische en medicinale";42,35;2,02
"Limburg";" Crop and animal production, hunting and related service activities ";44,1;0;NA;NA;NA;1,29;116;"Teelt van vezelgewassen";32,18;0
"Limburg";" Crop and animal production, hunting and related service activities ";44,1;0;NA;NA;NA;1,29;1473;"Opfokken en/of houden van ouderdieren van leghennen en vlees";39,9;1,61
"Limburg";" Crop and animal production, hunting and related service activities ";44,1;0;NA;NA;NA;1,29;1131;"Teelt van groenten in de volle grond";41;2,01
"Limburg";" Crop and animal production, hunting and related service activities ";44,1;0;NA;NA;NA;1,29;1253;"Teelt van houtig kleinfruit in de volle grond (incl. overige";40,14;1,84
"Limburg";" Crop and animal production, hunting and related service activities ";44,1;0;NA;NA;NA;1,29;1463;"Gesloten en deels gesloten varkensbedrijven";46,21;4,29
"Limburg";" Crop and animal production, hunting and related service activities ";44,1;0;NA;NA;NA;1,29;150;"Akker- en/of tuinbouw in combinatie met veehouderij";44,62;2,29
"Limburg";" Crop and animal production, hunting and related service activities ";44,1;0;NA;NA;NA;1,29;1301;"Teelt van bloembollen";33,18;0,38
"Limburg";" Crop and animal production, hunting and related service activities ";44,1;0;NA;NA;NA;1,29;1411;"Houden van melkvee";36,42;0,44
"Limburg";" Crop and animal production, hunting and related service activities ";44,1;0;NA;NA;NA;1,29;1421;"Houden van vleeskalveren";37,11;0,43
"Limburg";" Crop and animal production, hunting and related service activities ";44,1;0;NA;NA;NA;1,29;143;"Fokken en houden van paarden en ezels";41,9;1,63
"Limburg";" Crop and animal production, hunting and related service activities ";44,1;0;NA;NA;NA;1,29;1303;"Teelt van perkplanten onder glas";44,23;2,93
"Limburg";" Crop and animal production, hunting and related service activities ";44,1;0;NA;NA;NA;1,29;1479;"Opfokken en/of houden van overig pluimvee";48,49;8,26
"Limburg";" Crop and animal production, hunting and related service activities ";44,1;0;NA;NA;NA;1,29;1451;"Fokken en houden van schapen";36,75;0,58
"Limburg";" Crop and animal production, hunting and related service activities ";44,1;0;NA;NA;NA;1,29;1472;"Opfokken en/of houden van vleeskuikens";39,4;1,29
"Noord-Brabant";" Crop and animal production, hunting and related service activities ";53,91;0;NA;NA;NA;1,1;1192;"Teelt van snijbloemen en snijheesters onder glas";39,57;0,29
"Noord-Brabant";" Crop and animal production, hunting and related service activities ";53,91;0;NA;NA;NA;1,1;128;"Teelt van specerijgewassen en van aromatische en medicinale";44,93;0,97
"Noord-Brabant";" Crop and animal production, hunting and related service activities ";53,91;0;NA;NA;NA;1,1;1421;"Houden van vleeskalveren";49,85;1,18
"Noord-Brabant";" Crop and animal production, hunting and related service activities ";53,91;0;NA;NA;NA;1,1;1479;"Opfokken en/of houden van overig pluimvee";47,1;0,96
"Noord-Brabant";" Crop and animal production, hunting and related service activities ";53,91;0;NA;NA;NA;1,1;163;"Behandeling van gewassen na de oogst";42,54;1,15
"Noord-Brabant";" Crop and animal production, hunting and related service activities ";53,91;0;NA;NA;NA;1,1;162;"Dienstverlening voor het fokken en houden van dieren";49,6;0,77
"Noord-Brabant";" Crop and animal production, hunting and related service activities ";53,91;0;NA;NA;NA;1,1;111;"Teelt van granen, peulvruchten en oliehoudende zaden";43,98;0,91
"Noord-Brabant";" Crop and animal production, hunting and related service activities ";53,91;0;NA;NA;NA;1,1;161;"Dienstverlening voor de akker- en/of tuinbouw";45,2;0,69
"Noord-Brabant";" Crop and animal production, hunting and related service activities ";53,91;0;NA;NA;NA;1,1;1193;"Teelt van voedergewassen";48,8;0,89
"Noord-Brabant";" Crop and animal production, hunting and related service activities ";53,91;0;NA;NA;NA;1,1;1461;"Fokvarkens- en vermeerderingsbedrijven";52,75;2,32
"Noord-Brabant";" Crop and animal production, hunting and related service activities ";53,91;0;NA;NA;NA;1,1;1305;"Teelt van boomkwekerijgewassen in de volle grond";46,7;1,36
"Noord-Brabant";" Crop and animal production, hunting and related service activities ";53,91;0;NA;NA;NA;1,1;1302;"Teelt van perkplanten in de volle grond";42,72;0,52
"Noord-Brabant";" Crop and animal production, hunting and related service activities ";53,91;0;NA;NA;NA;1,1;1412;"Opfokken van jongvee voor de melkveehouderij";50,37;1,68
"Noord-Brabant";" Crop and animal production, hunting and related service activities ";53,91;0;NA;NA;NA;1,1;1309;"Teelt van overige sierplanten in de volle grond";44,42;0,64
"Noord-Brabant";" Crop and animal production, hunting and related service activities ";53,91;0;NA;NA;NA;1,1;1422;"Overige vleesveehouderij en zoogkoeienbedrijven";49,31;1,08
"Noord-Brabant";" Crop and animal production, hunting and related service activities ";53,91;0;NA;NA;NA;1,1;1491;"Fokken en houden van edelpelsdieren";48,74;2,11
"Noord-Brabant";" Crop and animal production, hunting and related service activities ";53,91;0;NA;NA;NA;1,1;1251;"Teelt van aardbeien in de volle grond";49,76;1,97
"Noord-Brabant";" Crop and animal production, hunting and related service activities ";53,91;0;NA;NA;NA;1,1;1472;"Opfokken en/of houden van vleeskuikens";48,02;1,26
"Noord-Brabant";" Crop and animal production, hunting and related service activities ";53,91;0;NA;NA;NA;1,1;1242;"Teelt van steenvruchten";45,39;0,63
"Noord-Brabant";" Crop and animal production, hunting and related service activities ";53,91;0;NA;NA;NA;1,1;1411;"Houden van melkvee";47,22;0,93
"Noord-Brabant";" Crop and animal production, hunting and related service activities ";53,91;0;NA;NA;NA;1,1;1304;"Teelt van potplanten onder glas";40,05;0,18
"Noord-Brabant";" Crop and animal production, hunting and related service activities ";53,91;0;NA;NA;NA;1,1;1191;"Teelt van snijbloemen en snijheesters in de volle grond";43,58;0,21
"Noord-Brabant";" Crop and animal production, hunting and related service activities ";53,91;0;NA;NA;NA;1,1;170;"Jacht";43,26;0,57
"Noord-Brabant";" Crop and animal production, hunting and related service activities ";53,91;0;NA;NA;NA;1,1;1463;"Gesloten en deels gesloten varkensbedrijven";52,35;2,66
"Noord-Brabant";" Crop and animal production, hunting and related service activities ";53,91;0;NA;NA;NA;1,1;1452;"Fokken en houden van geiten";51,9;2,03
"Noord-Brabant";" Crop and animal production, hunting and related service activities ";53,91;0;NA;NA;NA;1,1;1411;"Vervaardiging van kleding van leer";47,22;0,93
"Noord-Brabant";" Crop and animal production, hunting and related service activities ";53,91;0;NA;NA;NA;1,1;1471;"Opfokken en/of houden van leghennen";51,46;1,47
"Noord-Brabant";" Crop and animal production, hunting and related service activities ";53,91;0;NA;NA;NA;1,1;1412;"Vervaardiging van werkkleding";50,37;1,68
"Noord-Brabant";" Crop and animal production, hunting and related service activities ";53,91;0;NA;NA;NA;1,1;1199;"Teelt van overige eenjarige gewassen (rest)";45,86;0
"Noord-Brabant";" Crop and animal production, hunting and related service activities ";53,91;0;NA;NA;NA;1,1;1252;"Teelt van aardbeien onder glas";50,53;3,15
"Noord-Brabant";" Crop and animal production, hunting and related service activities ";53,91;0;NA;NA;NA;1,1;1499;"Fokken en houden van overige dieren (rest)";54,25;2,23
"Noord-Brabant";" Crop and animal production, hunting and related service activities ";53,91;0;NA;NA;NA;1,1;121;"Druiventeelt";47,75;0,92
"Noord-Brabant";" Crop and animal production, hunting and related service activities ";53,91;0;NA;NA;NA;1,1;116;"Teelt van vezelgewassen";40,13;0,03
"Noord-Brabant";" Crop and animal production, hunting and related service activities ";53,91;0;NA;NA;NA;1,1;1303;"Teelt van perkplanten onder glas";46,14;1,03
"Noord-Brabant";" Crop and animal production, hunting and related service activities ";53,91;0;NA;NA;NA;1,1;1301;"Teelt van bloembollen";38,8;0,04
"Noord-Brabant";" Crop and animal production, hunting and related service activities ";53,91;0;NA;NA;NA;1,1;1451;"Fokken en houden van schapen";45,78;0,91
"Noord-Brabant";" Crop and animal production, hunting and related service activities ";53,91;0;NA;NA;NA;1,1;1133;"Teelt van paddenstoelen";49,97;2,02
"Noord-Brabant";" Crop and animal production, hunting and related service activities ";53,91;0;NA;NA;NA;1,1;1473;"Opfokken en/of houden van ouderdieren van leghennen en vlees";52,36;2,23
"Noord-Brabant";" Crop and animal production, hunting and related service activities ";53,91;0;NA;NA;NA;1,1;1253;"Teelt van houtig kleinfruit in de volle grond (incl. overige";52,09;3,63
