"prio";"reg";"from";"to";"binary.pat";"binary.pub";"NEW.binary.pub"
"Data technology";"north-nl";"NL32";"DE26";NA;21;21
"Data technology";"north-nl";"NL32";"DE27";NA;171;171
"Data technology";"north-nl";"NL32";"DE30";1;174;174
"Data technology";"north-nl";"NL32";"DE40";1;51;51
"Data technology";"north-nl";"NL32";"DE50";NA;22;22
"Data technology";"north-nl";"NL32";"DE60";NA;71;71
"Data technology";"north-nl";"NL32";"DE71";2;74;74
"Data technology";"north-nl";"NL32";"DE72";NA;13;13
"Data technology";"north-nl";"NL32";"DE73";NA;5;5
"Data technology";"north-nl";"NL32";"DE80";NA;50;50
"Data technology";"north-nl";"NL32";"DE91";NA;48;48
"Data technology";"north-nl";"NL32";"DE92";NA;24;24
"Data technology";"north-nl";"NL32";"DE93";NA;37;37
"Data technology";"north-nl";"NL32";"DE94";NA;45;45
"Data technology";"north-nl";"NL32";"DEA1";NA;60;60
"Data technology";"north-nl";"NL32";"DEA2";4;289;289
"Data technology";"north-nl";"NL32";"DEA3";NA;46;46
"Data technology";"north-nl";"NL32";"DEA4";NA;16;16
"Data technology";"north-nl";"NL32";"DEA5";1;25;25
"Data technology";"north-nl";"NL32";"DEB1";NA;10;10
"Data technology";"north-nl";"NL32";"DEB2";NA;3;3
"Data technology";"north-nl";"NL32";"DEB3";NA;72;72
"Data technology";"north-nl";"NL32";"DEC0";NA;4;4
"Data technology";"north-nl";"NL32";"DED2";NA;18;18
"Data technology";"north-nl";"NL32";"DED4";NA;19;19
"Data technology";"north-nl";"NL32";"DED5";NA;38;38
"Data technology";"north-nl";"NL32";"DEE0";NA;30;30
"Data technology";"north-nl";"NL32";"DEF0";1;53;53
"Data technology";"north-nl";"NL32";"DEG0";NA;24;24
"Data technology";"north-nl";"NL32";"DK01";4;94;94
"Data technology";"north-nl";"NL32";"DK02";NA;80;80
"Data technology";"north-nl";"NL32";"DK03";NA;103;103
"Data technology";"north-nl";"NL32";"DK04";NA;33;33
"Data technology";"north-nl";"NL32";"DK05";NA;12;12
"Data technology";"north-nl";"NL32";"EE00";NA;15;15
"Data technology";"north-nl";"NL32";"ES11";NA;4;4
"Data technology";"north-nl";"NL32";"ES12";NA;9;9
"Data technology";"north-nl";"NL32";"ES13";NA;2;2
"Data technology";"north-nl";"NL32";"ES21";NA;63;63
"Data technology";"north-nl";"NL32";"ES22";NA;11;11
"Data technology";"north-nl";"NL32";"ES24";NA;4;4
"Data technology";"north-nl";"NL32";"ES30";1;338;338
"Data technology";"north-nl";"NL32";"ES41";NA;3;3
"Data technology";"north-nl";"NL32";"ES42";NA;1;1
"Data technology";"north-nl";"NL32";"ES43";NA;53;53
"Data technology";"north-nl";"NL32";"ES51";NA;316;316
"Data technology";"north-nl";"NL32";"ES52";NA;30;30
"Data technology";"north-nl";"NL32";"ES53";NA;1;1
"Data technology";"north-nl";"NL32";"ES61";NA;31;31
"Data technology";"north-nl";"NL32";"ES62";NA;3;3
"Data technology";"north-nl";"NL32";"ES70";NA;2;2
"Data technology";"north-nl";"NL32";"FI19";2;62;62
"Data technology";"north-nl";"NL32";"FI1B";3;55;55
"Data technology";"north-nl";"NL32";"FI1C";NA;54;54
"Data technology";"north-nl";"NL32";"FI1D";NA;13;13
"Data technology";"north-nl";"NL32";"FR10";2;260;260
"Data technology";"north-nl";"NL32";"FR82";5;NA;NA
"Data technology";"north-nl";"NL32";"FRB0";NA;213;213
"Data technology";"north-nl";"NL32";"FRC1";NA;2;2
"Data technology";"north-nl";"NL32";"FRC2";NA;2;2
"Data technology";"north-nl";"NL32";"FRD1";NA;3;3
"Data technology";"north-nl";"NL32";"FRE1";NA;9;9
"Data technology";"north-nl";"NL32";"FRE2";NA;1;1
"Data technology";"north-nl";"NL32";"FRF1";NA;180;180
"Data technology";"north-nl";"NL32";"FRF3";NA;35;35
"Data technology";"north-nl";"NL32";"FRG0";NA;179;179
"Data technology";"north-nl";"NL32";"FRH0";NA;181;181
"Data technology";"north-nl";"NL32";"FRI1";NA;185;185
"Data technology";"north-nl";"NL32";"FRI3";NA;4;4
"Data technology";"north-nl";"NL32";"FRJ1";NA;30;30
"Data technology";"north-nl";"NL32";"FRJ2";NA;183;183
"Data technology";"north-nl";"NL32";"FRK1";NA;181;181
"Data technology";"north-nl";"NL32";"FRK2";NA;198;198
"Data technology";"north-nl";"NL32";"FRL0";NA;200;200
"Data technology";"north-nl";"NL32";"FRM0";NA;11;11
"Data technology";"north-nl";"NL32";"FRY4";NA;1;1
"Data technology";"north-nl";"NL32";"HR03";NA;5;5
"Data technology";"north-nl";"NL32";"HR04";NA;10;10
"Data technology";"north-nl";"NL32";"HU11";NA;24;24
"Data technology";"north-nl";"NL32";"HU12";NA;24;24
"Data technology";"north-nl";"NL32";"HU21";NA;26;26
"Data technology";"north-nl";"NL32";"HU32";NA;2;2
"Data technology";"north-nl";"NL32";"HU33";NA;1;1
"Data technology";"north-nl";"NL32";"IE02";1;NA;NA
"Data technology";"north-nl";"NL32";"IE04";NA;39;39
"Data technology";"north-nl";"NL32";"IE05";NA;41;41
"Data technology";"north-nl";"NL32";"IE06";NA;49;49
"Data technology";"north-nl";"NL32";"IS01";NA;6;6
"Data technology";"north-nl";"NL32";"IS02";NA;6;6
"Data technology";"north-nl";"NL32";"ITC1";NA;79;79
"Data technology";"north-nl";"NL32";"ITC3";NA;11;11
"Data technology";"north-nl";"NL32";"ITC4";2;166;166
"Data technology";"north-nl";"NL32";"ITF1";NA;84;84
"Data technology";"north-nl";"NL32";"ITF3";NA;75;75
"Data technology";"north-nl";"NL32";"ITF4";NA;11;11
"Data technology";"north-nl";"NL32";"ITF5";NA;1;1
"Data technology";"north-nl";"NL32";"ITF6";NA;1;1
"Data technology";"north-nl";"NL32";"ITG1";NA;83;83
"Data technology";"north-nl";"NL32";"ITG2";NA;9;9
"Data technology";"north-nl";"NL32";"ITH1";NA;2;2
"Data technology";"north-nl";"NL32";"ITH2";NA;14;14
"Data technology";"north-nl";"NL32";"ITH3";NA;25;25
"Data technology";"north-nl";"NL32";"ITH4";NA;34;34
"Data technology";"north-nl";"NL32";"ITH5";NA;40;40
"Data technology";"north-nl";"NL32";"ITI1";NA;117;117
"Data technology";"north-nl";"NL32";"ITI2";NA;26;26
"Data technology";"north-nl";"NL32";"ITI3";NA;78;78
"Data technology";"north-nl";"NL32";"ITI4";1;128;128
"Data technology";"north-nl";"NL32";"LI00";NA;1;1
"Data technology";"north-nl";"NL32";"LT01";NA;2;2
"Data technology";"north-nl";"NL32";"LT02";NA;2;2
"Data technology";"north-nl";"NL32";"LU00";5;23;23
"Data technology";"north-nl";"NL32";"LV00";NA;9;9
"Data technology";"north-nl";"NL32";"MT00";NA;4;4
"Data technology";"north-nl";"NL32";"NL11";6;58;58
"Data technology";"north-nl";"NL32";"NL12";NA;60;4
"Data technology";"north-nl";"NL32";"NL13";NA;1;1
"Data technology";"north-nl";"NL32";"NL21";NA;37;37
"Data technology";"north-nl";"NL32";"NL22";6;1323;1323
"Data technology";"north-nl";"NL32";"NL23";3;NA;NA
"Data technology";"north-nl";"NL32";"NL31";22;1881;1881
"Data technology";"north-nl";"NL32";"NL32";185;NA;NA
"Data technology";"north-nl";"NL32";"NL33";41;1700;1700
"Data technology";"north-nl";"NL32";"NL34";NA;1;1
"Data technology";"north-nl";"NL32";"NL41";11;146;146
"Data technology";"north-nl";"NL32";"NL42";3;225;225
"Data technology";"north-nl";"NL32";"NO01";NA;85;85
"Data technology";"north-nl";"NL32";"NO02";NA;79;79
"Data technology";"north-nl";"NL32";"NO03";NA;83;83
"Data technology";"north-nl";"NL32";"NO04";NA;37;37
"Data technology";"north-nl";"NL32";"NO05";NA;394;394
"Data technology";"north-nl";"NL32";"NO06";NA;36;36
"Data technology";"north-nl";"NL32";"NO07";NA;24;24
"Data technology";"north-nl";"NL32";"PL12";1;NA;NA
"Data technology";"north-nl";"NL32";"PL21";NA;13;13
"Data technology";"north-nl";"NL32";"PL22";NA;44;44
"Data technology";"north-nl";"NL32";"PL41";NA;11;11
"Data technology";"north-nl";"NL32";"PL51";NA;3;3
"Data technology";"north-nl";"NL32";"PL61";NA;4;4
"Data technology";"north-nl";"NL32";"PL62";NA;18;18
"Data technology";"north-nl";"NL32";"PL63";NA;5;5
"Data technology";"north-nl";"NL32";"PL71";NA;5;5
"Data technology";"north-nl";"NL32";"PL72";NA;1;1
"Data technology";"north-nl";"NL32";"PL81";NA;3;3
"Data technology";"north-nl";"NL32";"PL84";NA;18;18
"Data technology";"north-nl";"NL32";"PL91";NA;26;26
"Data technology";"north-nl";"NL32";"PT11";NA;23;23
"Data technology";"north-nl";"NL32";"PT15";NA;3;3
"Data technology";"north-nl";"NL32";"PT16";NA;40;40
"Data technology";"north-nl";"NL32";"PT17";NA;45;45
"Data technology";"north-nl";"NL32";"PT30";NA;1;1
"Data technology";"north-nl";"NL32";"RO11";NA;5;5
"Data technology";"north-nl";"NL32";"RO12";NA;9;9
"Data technology";"north-nl";"NL32";"RO32";2;8;8
"Data technology";"north-nl";"NL32";"RO42";2;NA;NA
"Data technology";"north-nl";"NL32";"SE11";1;71;71
"Data technology";"north-nl";"NL32";"SE12";1;109;109
"Data technology";"north-nl";"NL32";"SE21";NA;79;79
"Data technology";"north-nl";"NL32";"SE22";1;158;158
"Data technology";"north-nl";"NL32";"SE23";NA;38;38
"Data technology";"north-nl";"NL32";"SE31";NA;70;70
"Data technology";"north-nl";"NL32";"SE32";NA;69;69
"Data technology";"north-nl";"NL32";"SE33";NA;20;20
"Data technology";"north-nl";"NL32";"SI03";NA;24;24
"Data technology";"north-nl";"NL32";"SI04";NA;20;20
"Data technology";"north-nl";"NL32";"SK01";NA;4;4
"Data technology";"north-nl";"NL32";"SK02";NA;5;5
"Data technology";"north-nl";"NL32";"SK03";NA;82;82
"Data technology";"north-nl";"NL32";"SK04";NA;4;4
"Data technology";"north-nl";"NL32";"UKD4";1;NA;NA
"Data technology";"north-nl";"NL32";"UKI1";3;NA;NA
"Data technology";"north-nl";"NL32";"UKI2";2;NA;NA
"Data technology";"north-nl";"NL32";"UKJ2";2;NA;NA
"Data technology";"north-nl";"NL32";"UKK1";1;NA;NA
"Data technology";"north-nl";"NL32";"UKN0";1;NA;NA
"Data technology";"north-nl";"NL33";"AT12";NA;83;83
"Data technology";"north-nl";"NL33";"AT13";NA;85;85
"Data technology";"north-nl";"NL33";"AT21";NA;5;5
"Data technology";"north-nl";"NL33";"AT22";NA;87;87
"Data technology";"north-nl";"NL33";"AT31";NA;5;5
"Data technology";"north-nl";"NL33";"AT32";NA;4;4
"Data technology";"north-nl";"NL33";"AT33";NA;9;9
"Data technology";"north-nl";"NL33";"BE10";NA;52;52
"Data technology";"north-nl";"NL33";"BE21";7;36;36
"Data technology";"north-nl";"NL33";"BE22";1;74;74
"Data technology";"north-nl";"NL33";"BE23";3;38;38
"Data technology";"north-nl";"NL33";"BE24";1;114;114
"Data technology";"north-nl";"NL33";"BE25";2;54;54
"Data technology";"north-nl";"NL33";"BE31";NA;57;57
"Data technology";"north-nl";"NL33";"BE32";NA;53;53
"Data technology";"north-nl";"NL33";"BE33";1;62;62
"Data technology";"north-nl";"NL33";"BE35";NA;55;55
"Data technology";"north-nl";"NL33";"BG41";NA;10;10
"Data technology";"north-nl";"NL33";"BG42";NA;1;1
"Data technology";"north-nl";"NL33";"CH01";6;72;72
"Data technology";"north-nl";"NL33";"CH02";NA;79;79
"Data technology";"north-nl";"NL33";"CH03";1;44;44
"Data technology";"north-nl";"NL33";"CH04";5;84;84
"Data technology";"north-nl";"NL33";"CH05";NA;133;133
"Data technology";"north-nl";"NL33";"CH06";NA;2;2
"Data technology";"north-nl";"NL33";"CH07";1;13;13
"Data technology";"north-nl";"NL33";"CY00";NA;14;14
"Data technology";"north-nl";"NL33";"CZ01";NA;51;51
"Data technology";"north-nl";"NL33";"CZ02";NA;40;40
"Data technology";"north-nl";"NL33";"CZ03";NA;41;41
"Data technology";"north-nl";"NL33";"CZ04";NA;39;39
"Data technology";"north-nl";"NL33";"CZ05";NA;39;39
"Data technology";"north-nl";"NL33";"CZ06";NA;302;302
"Data technology";"north-nl";"NL33";"CZ07";NA;52;52
"Data technology";"north-nl";"NL33";"CZ08";NA;50;50
"Data technology";"north-nl";"NL33";"DE11";2;52;52
"Data technology";"north-nl";"NL33";"DE12";2;71;71
"Data technology";"north-nl";"NL33";"DE13";1;45;45
"Data technology";"north-nl";"NL33";"DE14";NA;50;50
"Data technology";"north-nl";"NL33";"DE21";1;65;65
"Data technology";"north-nl";"NL33";"DE22";NA;4;4
"Data technology";"north-nl";"NL33";"DE23";NA;3;3
"Data technology";"north-nl";"NL33";"DE24";1;43;43
"Data technology";"north-nl";"NL33";"DE25";2;13;13
"Data technology";"north-nl";"NL33";"DE26";NA;23;23
"Data technology";"north-nl";"NL33";"DE27";NA;167;167
"Data technology";"north-nl";"NL33";"DE30";NA;153;153
"Data technology";"north-nl";"NL33";"DE40";NA;39;39
"Data technology";"north-nl";"NL33";"DE50";NA;13;13
"Data technology";"north-nl";"NL33";"DE60";NA;68;68
"Data technology";"north-nl";"NL33";"DE71";1;99;99
"Data technology";"north-nl";"NL33";"DE72";NA;11;11
"Data technology";"north-nl";"NL33";"DE73";NA;6;6
"Data technology";"north-nl";"NL33";"DE80";NA;36;36
"Data technology";"north-nl";"NL33";"DE91";1;57;57
"Data technology";"north-nl";"NL33";"DE92";2;31;31
"Data technology";"north-nl";"NL33";"DE93";NA;38;38
"Data technology";"north-nl";"NL33";"DE94";1;32;32
"Data technology";"north-nl";"NL33";"DEA1";5;56;56
"Data technology";"north-nl";"NL33";"DEA2";NA;305;305
"Data technology";"north-nl";"NL33";"DEA3";NA;37;37
"Data technology";"north-nl";"NL33";"DEA4";1;12;12
"Data technology";"north-nl";"NL33";"DEA5";NA;29;29
"Data technology";"north-nl";"NL33";"DEB1";NA;10;10
"Data technology";"north-nl";"NL33";"DEB2";NA;4;4
"Data technology";"north-nl";"NL33";"DEB3";NA;75;75
"Data technology";"north-nl";"NL33";"DEC0";NA;10;10
"Data technology";"north-nl";"NL33";"DED2";NA;14;14
"Data technology";"north-nl";"NL33";"DED4";NA;19;19
"Data technology";"north-nl";"NL33";"DED5";NA;36;36
"Data technology";"north-nl";"NL33";"DEE0";NA;24;24
"Data technology";"north-nl";"NL33";"DEF0";NA;40;40
"Data technology";"north-nl";"NL33";"DEG0";1;28;28
"Data technology";"north-nl";"NL33";"DK01";2;83;83
"Data technology";"north-nl";"NL33";"DK02";1;69;69
"Data technology";"north-nl";"NL33";"DK03";6;90;90
"Data technology";"north-nl";"NL33";"DK04";3;33;33
"Data technology";"north-nl";"NL33";"DK05";1;15;15
"Data technology";"north-nl";"NL33";"EE00";NA;13;13
"Data technology";"north-nl";"NL33";"EL30";2;NA;NA
"Data technology";"north-nl";"NL33";"ES11";NA;3;3
"Data technology";"north-nl";"NL33";"ES12";1;9;9
"Data technology";"north-nl";"NL33";"ES13";NA;1;1
"Data technology";"north-nl";"NL33";"ES21";NA;74;74
"Data technology";"north-nl";"NL33";"ES22";NA;9;9
"Data technology";"north-nl";"NL33";"ES24";NA;3;3
"Data technology";"north-nl";"NL33";"ES30";NA;339;339
"Data technology";"north-nl";"NL33";"ES41";NA;2;2
"Data technology";"north-nl";"NL33";"ES42";NA;1;1
"Data technology";"north-nl";"NL33";"ES43";NA;62;62
"Data technology";"north-nl";"NL33";"ES51";NA;316;316
"Data technology";"north-nl";"NL33";"ES52";NA;27;27
"Data technology";"north-nl";"NL33";"ES61";NA;30;30
"Data technology";"north-nl";"NL33";"ES62";NA;3;3
"Data technology";"north-nl";"NL33";"ES70";NA;3;3
"Data technology";"north-nl";"NL33";"FI19";NA;62;62
"Data technology";"north-nl";"NL33";"FI1B";NA;58;58
"Data technology";"north-nl";"NL33";"FI1C";NA;50;50
"Data technology";"north-nl";"NL33";"FI1D";NA;14;14
"Data technology";"north-nl";"NL33";"FR10";2;241;241
"Data technology";"north-nl";"NL33";"FR51";5;NA;NA
"Data technology";"north-nl";"NL33";"FR82";3;NA;NA
"Data technology";"north-nl";"NL33";"FRB0";NA;202;202
"Data technology";"north-nl";"NL33";"FRC1";NA;1;1
"Data technology";"north-nl";"NL33";"FRC2";NA;2;2
"Data technology";"north-nl";"NL33";"FRD1";NA;3;3
"Data technology";"north-nl";"NL33";"FRD2";NA;1;1
"Data technology";"north-nl";"NL33";"FRE1";NA;8;8
"Data technology";"north-nl";"NL33";"FRE2";NA;2;2
"Data technology";"north-nl";"NL33";"FRF1";NA;159;159
"Data technology";"north-nl";"NL33";"FRF3";NA;32;32
"Data technology";"north-nl";"NL33";"FRG0";NA;160;160
"Data technology";"north-nl";"NL33";"FRH0";NA;163;163
"Data technology";"north-nl";"NL33";"FRI1";NA;163;163
"Data technology";"north-nl";"NL33";"FRI3";NA;3;3
"Data technology";"north-nl";"NL33";"FRJ1";NA;25;25
"Data technology";"north-nl";"NL33";"FRJ2";NA;169;169
"Data technology";"north-nl";"NL33";"FRK1";NA;160;160
"Data technology";"north-nl";"NL33";"FRK2";NA;184;184
"Data technology";"north-nl";"NL33";"FRL0";NA;176;176
"Data technology";"north-nl";"NL33";"FRM0";NA;14;14
"Data technology";"north-nl";"NL33";"HR03";NA;3;3
"Data technology";"north-nl";"NL33";"HR04";NA;14;14
"Data technology";"north-nl";"NL33";"HU11";NA;20;20
"Data technology";"north-nl";"NL33";"HU12";NA;20;20
"Data technology";"north-nl";"NL33";"HU21";NA;21;21
"Data technology";"north-nl";"NL33";"HU23";NA;1;1
"Data technology";"north-nl";"NL33";"HU32";NA;1;1
"Data technology";"north-nl";"NL33";"HU33";NA;1;1
"Data technology";"north-nl";"NL33";"IE04";NA;46;46
"Data technology";"north-nl";"NL33";"IE05";NA;47;47
"Data technology";"north-nl";"NL33";"IE06";NA;50;50
"Data technology";"north-nl";"NL33";"IS01";NA;3;3
"Data technology";"north-nl";"NL33";"IS02";NA;3;3
"Data technology";"north-nl";"NL33";"ITC1";NA;88;88
"Data technology";"north-nl";"NL33";"ITC3";NA;10;10
"Data technology";"north-nl";"NL33";"ITC4";1;165;165
"Data technology";"north-nl";"NL33";"ITF1";NA;73;73
"Data technology";"north-nl";"NL33";"ITF2";NA;1;1
"Data technology";"north-nl";"NL33";"ITF3";NA;83;83
"Data technology";"north-nl";"NL33";"ITF4";NA;13;13
"Data technology";"north-nl";"NL33";"ITF5";NA;1;1
"Data technology";"north-nl";"NL33";"ITF6";NA;1;1
"Data technology";"north-nl";"NL33";"ITG1";NA;73;73
"Data technology";"north-nl";"NL33";"ITG2";NA;8;8
"Data technology";"north-nl";"NL33";"ITH1";NA;4;4
"Data technology";"north-nl";"NL33";"ITH2";NA;18;18
"Data technology";"north-nl";"NL33";"ITH3";NA;22;22
"Data technology";"north-nl";"NL33";"ITH4";NA;37;37
"Data technology";"north-nl";"NL33";"ITH5";NA;39;39
"Data technology";"north-nl";"NL33";"ITI1";NA;110;110
"Data technology";"north-nl";"NL33";"ITI2";NA;42;42
"Data technology";"north-nl";"NL33";"ITI3";NA;71;71
"Data technology";"north-nl";"NL33";"ITI4";1;127;127
"Data technology";"north-nl";"NL33";"LT01";NA;2;2
"Data technology";"north-nl";"NL33";"LT02";NA;2;2
"Data technology";"north-nl";"NL33";"LU00";2;22;22
"Data technology";"north-nl";"NL33";"LV00";NA;4;4
"Data technology";"north-nl";"NL33";"MT00";NA;2;2
"Data technology";"north-nl";"NL33";"NL11";3;60;60
"Data technology";"north-nl";"NL33";"NL12";3;62;4
"Data technology";"north-nl";"NL33";"NL13";NA;1;1
"Data technology";"north-nl";"NL33";"NL21";1;57;57
"Data technology";"north-nl";"NL33";"NL22";7;1351;1351
"Data technology";"north-nl";"NL33";"NL23";3;NA;NA
"Data technology";"north-nl";"NL33";"NL31";23;1945;1945
"Data technology";"north-nl";"NL33";"NL32";41;1700;1700
"Data technology";"north-nl";"NL33";"NL33";162;NA;NA
"Data technology";"north-nl";"NL33";"NL41";7;158;158
"Data technology";"north-nl";"NL33";"NL42";2;226;226
"Data technology";"north-nl";"NL33";"NO01";1;60;60
"Data technology";"north-nl";"NL33";"NO02";NA;53;53
"Data technology";"north-nl";"NL33";"NO03";NA;55;55
"Data technology";"north-nl";"NL33";"NO04";NA;18;18
"Data technology";"north-nl";"NL33";"NO05";NA;103;103
"Data technology";"north-nl";"NL33";"NO06";NA;27;27
"Data technology";"north-nl";"NL33";"NO07";NA;14;14
"Data technology";"north-nl";"NL33";"PL12";1;NA;NA
"Data technology";"north-nl";"NL33";"PL21";NA;8;8
"Data technology";"north-nl";"NL33";"PL22";NA;42;42
"Data technology";"north-nl";"NL33";"PL41";NA;8;8
"Data technology";"north-nl";"NL33";"PL51";1;3;3
"Data technology";"north-nl";"NL33";"PL61";NA;3;3
"Data technology";"north-nl";"NL33";"PL62";NA;16;16
"Data technology";"north-nl";"NL33";"PL63";NA;2;2
"Data technology";"north-nl";"NL33";"PL71";NA;2;2
"Data technology";"north-nl";"NL33";"PL72";NA;1;1
"Data technology";"north-nl";"NL33";"PL81";NA;1;1
"Data technology";"north-nl";"NL33";"PL82";NA;1;1
"Data technology";"north-nl";"NL33";"PL84";NA;16;16
"Data technology";"north-nl";"NL33";"PL91";NA;17;17
"Data technology";"north-nl";"NL33";"PT11";NA;31;31
"Data technology";"north-nl";"NL33";"PT15";NA;1;1
"Data technology";"north-nl";"NL33";"PT16";NA;35;35
"Data technology";"north-nl";"NL33";"PT17";NA;47;47
"Data technology";"north-nl";"NL33";"PT20";NA;1;1
"Data technology";"north-nl";"NL33";"RO11";NA;3;3
"Data technology";"north-nl";"NL33";"RO12";NA;7;7
"Data technology";"north-nl";"NL33";"RO21";NA;1;1
"Data technology";"north-nl";"NL33";"RO32";2;7;7
"Data technology";"north-nl";"NL33";"SE11";1;71;71
"Data technology";"north-nl";"NL33";"SE12";3;111;111
"Data technology";"north-nl";"NL33";"SE21";NA;80;80
"Data technology";"north-nl";"NL33";"SE22";1;136;136
"Data technology";"north-nl";"NL33";"SE23";6;28;28
"Data technology";"north-nl";"NL33";"SE31";NA;70;70
"Data technology";"north-nl";"NL33";"SE32";NA;69;69
"Data technology";"north-nl";"NL33";"SE33";NA;16;16
"Data technology";"north-nl";"NL33";"SI03";NA;22;22
"Data technology";"north-nl";"NL33";"SI04";NA;19;19
"Data technology";"north-nl";"NL33";"SK01";NA;4;4
"Data technology";"north-nl";"NL33";"SK02";NA;7;7
"Data technology";"north-nl";"NL33";"SK03";NA;72;72
"Data technology";"north-nl";"NL33";"SK04";NA;4;4
"Data technology";"north-nl";"NL33";"UKE4";1;NA;NA
"Data technology";"north-nl";"NL33";"UKF1";1;NA;NA
"Data technology";"north-nl";"NL33";"UKI2";1;NA;NA
"Data technology";"north-nl";"NL33";"UKJ2";3;NA;NA
"Data technology";"north-nl";"NL33";"UKJ3";1;NA;NA
"Data technology";"north-nl";"NL34";"BE21";2;NA;NA
"Data technology";"north-nl";"NL34";"BE23";1;NA;NA
"Data technology";"north-nl";"NL34";"BE24";1;NA;NA
"Data technology";"north-nl";"NL34";"ITC1";2;NA;NA
