"country";"fua_id";"fua_name";"city";"tech";"index";"rankindex";"pat";"rankpat";"rel";"rankrel";"rca";"rankrca"
"ID";"ID92";"Sukabumi";"Sukabumi";"Augmented reality";3,11;120;0;100;0,03;120;0;100
"ID";"ID95";"Surabaya";"Surabaya";"Augmented reality";10,22;104;0;100;0,53;104;0;100
"JP";"JPA01";"Hokkaido";"Sapporo";"Augmented reality";66,67;36;14;36;14,6;59;0,77;26
"JP";"JPB04";"Miyagi";"Sendai";"Augmented reality";54,22;57;7;46;15,33;57;0,28;61
"JP";"JPB05";"Akita";"Akita";"Augmented reality";46,67;64;1;69;18,03;48;0,33;56
"JP";"JPB07";"Fukushima";"Koriyama";"Augmented reality";49,33;60;4;52;13,3;62;0,24;66
"JP";"JPC09";"Tochigi";"Utsunomiya";"Augmented reality";52,44;58;10;41;10,4;72;0,26;63
"JP";"JPC10";"Gumma";"Maebashi-Takasaki";"Augmented reality";41,33;69;3;56;5,99;84;0,06;72
"JP";"JPC20";"Nagano";"Nagano";"Augmented reality";73,33;28;17;32;26,2;25;0,46;44
"JP";"JPD13";"Tokyo";"Tokyo";"Augmented reality";100;1;4001;1;58,62;4;1,53;6
"JP";"JPE15";"Niigata";"Niigata";"Augmented reality";60,89;50;12;40;13,86;61;0,48;41
"JP";"JPE16";"Toyama";"Toyama";"Augmented reality";43,11;68;3;56;6,32;82;0,15;69
"JP";"JPE17";"Ishikawa";"Kanazawa";"Augmented reality";85,78;12;21;28;40,63;11;1,71;4
"JP";"JPF22";"Shizuoka";"Shizuoka-Hamamatsu";"Augmented reality";74,67;24;65;15;23,18;35;0,4;52
"JP";"JPF23";"Aichi";"Nagoya";"Augmented reality";84,89;14;255;9;22,96;36;0,76;27
"JP";"JPG27";"Osaka";"Kyoto–Osaka–Kobe";"Augmented reality";87,11;11;604;5;23,54;33;0,73;29
"JP";"JPH33";"Okayama";"Okayama";"Augmented reality";35,56;73;1;69;6,13;83;0,04;73
"JP";"JPH34";"Hiroshima";"Hiroshima";"Augmented reality";60;51;13;38;17,99;49;0,3;59
"JP";"JPI37";"Kagawa";"Takamatsu";"Augmented reality";68,44;32;17;32;12,88;63;0,92;22
"JP";"JPI38";"Ehime";"Matsuyama";"Augmented reality";46,67;64;5;50;6,58;80;0,14;70
"JP";"JPI39";"Kochi";"Kochi";"Augmented reality";36,89;72;1;69;5,16;86;0,24;66
"JP";"JPJ40";"Fukuoka";"Kitakyushu-Fukuoka";"Augmented reality";66,22;38;19;30;16,42;53;0,46;44
"JP";"JPJ42";"Nagasaki";"Nagasaki";"Augmented reality";43,56;67;2;62;8,13;78;0,33;56
"JP";"JPJ43";"Kumamoto";"Kumamoto";"Augmented reality";61,78;49;8;42;18,38;47;0,45;47
"JP";"JPJ44";"Oita";"Oita";"Augmented reality";39,11;71;1;69;8,51;76;0,29;60
"JP";"JPJ45";"Miyazaki";"Miyazaki";"Augmented reality";57,78;53;3;56;11,14;67;1,08;18
"JP";"JPJ46";"Kagoshima";"Kagoshima";"Augmented reality";45,78;66;2;62;9,06;73;0,44;50
"JP";"JPJ47";"Okinawa";"Naha";"Augmented reality";64;46;2;62;31,8;20;0,64;32
"KH";"KH3";"Phnom Penh";"Phnom Penh";"Augmented reality";12,89;98;0;100;1,83;98;0;100
"KP";"KP3";"Hamhung";"Hamhung";"Augmented reality";13,78;96;0;100;2,74;96;0;100
"KR";"KR011";"Seoul";"Seoul";"Augmented reality";95,11;5;1308;3;65,35;1;1,09;16
"KR";"KR012";"Incheon";"Incheon";"Augmented reality";79,56;19;55;16;21,08;40;0,67;31
"KR";"KR021";"Busan";"Busan";"Augmented reality";80;18;39;22;24,25;31;0,7;30
"KR";"KR022";"Ulsan";"Ulsan";"Augmented reality";58,67;52;7;46;20,06;43;0,32;58
"KR";"KR031";"Daegu";"Daegu";"Augmented reality";81,33;17;41;20;24,02;32;0,88;24
"KR";"KR032";"Gyeongsangbuk-do";"Gumi";"Augmented reality";64,89;43;27;25;11,09;68;0,46;44
"KR";"KR041";"Gwangju";"Gwangju";"Augmented reality";66,67;36;13;38;22,63;38;0,46;44
"KR";"KR042";"Jeollabuk-do";"Jeonju";"Augmented reality";52,44;58;7;46;12,13;65;0,27;62
"KR";"KR051";"Daejeon";"Daejon";"Augmented reality";64,44;45;120;12;5,82;85;0,41;51
"KR";"KR052";"Chungcheongbuk-do";"Cheongju";"Augmented reality";65,33;40;19;30;12,4;64;0,54;38
"KR";"KR053";"Chungcheongnam-do";"Cheonan";"Augmented reality";64,89;43;22;26;11,04;69;0,51;40
"KR";"KR071";"Jeju-do";"Jeju";"Augmented reality";68;34;7;46;22,23;39;0,79;25
"LA";"LA4";"Vientiane";"Vientiane";"Augmented reality";1,33;124;0;100;0,01;124;0;100
"MM";"MM18";"Yangon";"Yangon";"Augmented reality";3,11;120;0;100;0,03;120;0;100
"MM";"MM5";"Mandalay";"Mandalay";"Augmented reality";7,56;110;0;100;0,21;110;0;100
"MN";"MN1";"Ulaanbaatar";"Ulaanbaatar";"Augmented reality";20;82;0;100;10,52;71;0;100
"MO";"MO000";"Macau";"Macao";"Augmented reality";31,11;74;0;100;36,43;15;0;100
"MY";"MY1";"Alor Setar";"Alor Star";"Augmented reality";74,22;26;3;56;38,06;12;8,53;1
"MY";"MY12";"Kota Kinabalu";"Kota Kinabalu";"Augmented reality";28,89;75;0;100;28,28;23;0;100
"MY";"MY13";"Kuala Lumpur";"Kuala Lumpur";"Augmented reality";72;30;7;46;25,76;28;1,23;14
"MY";"MY14";"Kuala Terengganu";"Kuala Terengganu";"Augmented reality";12,44;99;0;100;1,45;99;0;100
"MY";"MY15";"Kuantan";"Kuantan";"Augmented reality";12;100;0;100;1,31;100;0;100
"MY";"MY16";"Kuching";"Kuching";"Augmented reality";10,67;103;0;100;1,09;103;0;100
"MY";"MY24";"Seremban";"Seremban";"Augmented reality";19,56;83;0;100;9,04;74;0;100
"MY";"MY29";"Sandakan";"Sandakan";"Augmented reality";3,11;120;0;100;0,03;120;0;100
"MY";"MY8";"Ipoh";"Ipoh";"Augmented reality";65,33;40;1;69;33,53;18;1,54;5
"MY";"MY9";"Johor Bahru";"Johor Bahru";"Augmented reality";22,67;78;0;100;15,93;55;0;100
"PH";"PH1";"Angeles";"Angeles City";"Augmented reality";8,44;108;0;100;0,29;108;0;100
"PH";"PH12";"Cebu";"Cebu City";"Augmented reality";18,67;85;0;100;8,5;77;0;100
"PH";"PH15";"Davao";"Davao City";"Augmented reality";9,33;106;0;100;0,35;106;0;100
"PH";"PH18";"General Santos";"General Santos City";"Augmented reality";16;91;0;100;3,55;91;0;100
"PH";"PH2";"Bacolod";"Bacolod";"Augmented reality";15,11;93;0;100;3,16;93;0;100
"PH";"PH21";"Iloilo";"Iloilo City";"Augmented reality";14,22;95;0;100;2,89;95;0;100
"PH";"PH3";"Baguio";"Baguio City";"Augmented reality";7,56;110;0;100;0,21;110;0;100
"PH";"PH32";"Manila";"Manila";"Augmented reality";24,44;77;0;100;17,93;50;0;100
"PH";"PH46";"Tarlac";"Tarlac";"Augmented reality";6,22;113;0;100;0,12;113;0;100
"PH";"PH5";"Batangas";"Batangas City";"Augmented reality";16,89;89;0;100;4,51;89;0;100
"PH";"PH52";"San Fernando";"San Fernando";"Augmented reality";5,78;114;0;100;0,1;114;0;100
"PH";"PH9";"Cagayan de Oro";"Cagayan de Oro City";"Augmented reality";11,11;102;0;100;1,26;102;0;100
"SG";"SGZZZ";"Singapore";"Singapore";"Augmented reality";90,22;8;128;11;53,68;8;1,08;18
"TH";"TH1";"Bangkok";"Bangkok";"Augmented reality";40,89;70;1;69;14,65;58;0,12;71
"TH";"TH13";"Rayong";"Rayong";"Augmented reality";14,67;94;0;100;2,93;94;0;100
"TH";"TH16";"Surat Thani";"Suphan Buri";"Augmented reality";20,44;81;0;100;10,77;70;0;100
"TH";"TH17";"Ubon Ratchathani";"Ubon Ratchathani";"Augmented reality";1,33;124;0;100;0,01;124;0;100
"TH";"TH18";"Udon Thani";"Udon Thani";"Augmented reality";13,33;97;0;100;1,86;97;0;100
"TH";"TH2";"Chiang Mai";"Chiang Mai";"Augmented reality";17,33;88;0;100;4,56;88;0;100
"TH";"TH3";"Chon Buri";"Chon Buri";"Augmented reality";17,78;87;0;100;4,66;87;0;100
"TH";"TH6";"Khon Kaen";"Khon-Kaen";"Augmented reality";15,56;92;0;100;3,54;92;0;100
"TH";"TH7";"Lampang";"Lampang";"Augmented reality";4,89;116;0;100;0,09;116;0;100
"TH";"TH9";"Nakhon Ratchasima";"Nakhon Ratchasima";"Augmented reality";8;109;0;100;0,25;109;0;100
"TW";"TW000";"Chinese Taipei";"Taipei";"Augmented reality";83,56;15;51;17;35,11;17;0,56;36
"VN";"VN11";"Ho Chi Minh City";"Ho Chi Minh City";"Augmented reality";66,22;38;3;56;21,01;41;1,32;12
"VN";"VN12";"Hanoi";"Hanoi";"Augmented reality";74,22;26;4;52;36,76;14;4,67;2
"VN";"VN18";"Nha Trang";"Nha Trang";"Augmented reality";4,44;117;0;100;0,06;117;0;100
"VN";"VN7";"Can Tho";"Can Tho";"Augmented reality";64;46;1;69;26,46;24;3,35;3
"VN";"VN9";"Da Nang";"Da Nang";"Augmented reality";1,33;124;0;100;0,01;124;0;100
"CN";"CN12";"Beijing";"Beijing";"Waste management";69,3;40;110;7;8,5;76;0,65;64
"CN";"CN126";"Nanchang";"Nanchang";"Waste management";70,23;37;5;49;44,38;24;1,5;34
"CN";"CN128";"Nanning";"Nanning";"Waste management";82,79;16;7;44;52,26;13;3,39;12
"CN";"CN153";"Shijiazhuang";"Shijiazhuang";"Waste management";60,47;54;4;53;48,74;17;0,63;66
"CN";"CN161";"Taiyuan";"Taiyuan";"Waste management";56,74;60;4;53;25,4;54;1,39;37
"CN";"CN164";"Urumqi";"Urumqi";"Waste management";68,37;43;2;62;35,6;36;4,53;9
"CN";"CN167";"Wuhan";"Wuhan";"Waste management";62,33;50;14;28;24,93;56;0,56;68
"CN";"CN169";"Xian";"Xian";"Waste management";61,86;51;7;44;35,39;37;0,98;50
"CN";"CN17";"Changsha";"Changsha";"Waste management";97,67;2;37;16;65,56;4;4,41;10
"CN";"CN191";"Shenzhen";"Shenzhen";"Waste management";67,91;46;123;5;2,56;91;0,36;72
"CN";"CN20";"Chengdu";"Chengdu";"Waste management";91,16;8;24;20;54,02;11;1,94;24
"CN";"CN23";"Chongqing";"Chongqing";"Waste management";55,35;62;6;47;23,58;60;0,86;54
"CN";"CN238";"Changchun";"Changchun";"Waste management";49,77;69;2;62;27,28;50;0,9;53
"CN";"CN277";"Hangzhou";"Hangzhou";"Waste management";68,37;43;44;12;16,33;68;0,66;62
"CN";"CN280";"Harbin";"Harbin";"Waste management";77,67;23;5;49;45,18;22;3,32;13
"CN";"CN282";"Hefei";"Hefei";"Waste management";63,72;49;8;40;32,73;39;0,99;48
"CN";"CN335";"Nanjing";"Nanjing";"Waste management";96,74;4;151;3;65,04;5;1,45;35
"CN";"CN357";"Shanghai";"Shanghai";"Waste management";73,49;28;94;8;16,49;67;1,02;47
"CN";"CN362";"Shenyang";"Shenyang";"Waste management";97,67;2;43;13;53,99;12;4,11;11
"CN";"CN383";"Tianjin";"Tianjin";"Waste management";70,7;34;7;44;51,47;14;0,92;52
"CN";"CN393";"Weifang";"Weifang";"Waste management";100;1;89;9;70,27;1;2,19;21
"CN";"CN400";"Xiamen";"Xiamen";"Waste management";86,05;15;37;16;40,37;28;1,86;27
"CN";"CN48";"Guangzhou";"Guangzhou";"Waste management";78,6;21;145;4;26,71;52;1,16;44
"CN";"CN50";"Guiyang";"Guiyang";"Waste management";70,7;34;5;49;27,94;48;5,86;7
"CN";"CN64";"Inner Mongolia";"Hohhot";"Waste management";54,42;64;2;62;25,56;53;1,52;33
"CN";"CN95";"Kunming";"Kunming";"Waste management";70,7;34;4;53;38,51;30;2,44;19
"CN";"CN98";"Lanzhou";"Lanzhou";"Waste management";23,26;76;0;101;23,38;62;0;101
"HK";"HK000";"Hong Kong";"Hong Kong";"Waste management";82,33;18;26;18;39,86;29;1,31;40
"ID";"ID102";"Tasikmalaya";"Tasikmalaya";"Waste management";6,98;111;0;101;0,24;111;0;101
"ID";"ID107";"Yogyakarta";"Yogyakarta";"Waste management";17,21;89;0;101;3,16;88;0;101
"ID";"ID2";"Balikpapan";"Balikpapan";"Waste management";4,65;116;0;101;0,14;116;0;101
"ID";"ID27";"Denpasar";"Denpasar";"Waste management";5,58;114;0;101;0,19;114;0;101
"ID";"ID33";"Jakarta";"Jakarta";"Waste management";56,74;60;1;70;18,88;66;5,6;8
"ID";"ID4";"Bandung";"Bandung";"Waste management";57,21;58;1;70;16,04;69;33,99;1
"ID";"ID52";"Malang";"Malang";"Waste management";13,49;97;0;101;1,78;97;0;101
"ID";"ID55";"Medan";"Medan";"Waste management";11,16;102;0;101;0,6;102;0;101
"ID";"ID7";"Batam";"Batam";"Waste management";6,51;112;0;101;0,22;112;0;101
"ID";"ID70";"Pemalang";"Padang";"Waste management";4,19;117;0;101;0,08;117;0;101
"ID";"ID85";"Semarang";"Palembang";"Waste management";12,09;100;0;101;1,2;100;0;101
"ID";"ID85";"Semarang";"Semarang";"Waste management";12,09;100;0;101;1,2;100;0;101
"ID";"ID88";"Sidoarjo";"Pekalongan";"Waste management";0,93;124;0;101;0,02;124;0;101
"ID";"ID91";"Subang";"Pekan Baru";"Waste management";18,14;87;0;101;3,36;86;0;101
"ID";"ID92";"Sukabumi";"Sukabumi";"Waste management";2,79;120;0;101;0,04;120;0;101
"ID";"ID95";"Surabaya";"Surabaya";"Waste management";18,6;86;0;101;3,49;85;0;101
"JP";"JPA01";"Hokkaido";"Sapporo";"Waste management";78,14;22;9;38;45,34;21;1,92;26
"JP";"JPB04";"Miyagi";"Sendai";"Waste management";45,58;73;2;62;25,11;55;0,31;73
"JP";"JPB05";"Akita";"Akita";"Waste management";59,53;56;2;62;23,88;58;2,61;18
"JP";"JPB07";"Fukushima";"Koriyama";"Waste management";79,53;20;10;36;41,63;26;2,39;20
"JP";"JPC09";"Tochigi";"Utsunomiya";"Waste management";60,47;54;7;44;36,74;35;0,71;60
"JP";"JPC10";"Gumma";"Maebashi-Takasaki";"Waste management";61,4;52;10;36;27,68;49;0,83;57
"JP";"JPC20";"Nagano";"Nagano";"Waste management";71,16;32;13;30;29,25;45;1,37;38
"JP";"JPD13";"Tokyo";"Tokyo";"Waste management";73,02;30;376;1;20,96;65;0,56;68
"JP";"JPE15";"Niigata";"Niigata";"Waste management";69,3;40;7;44;42,06;25;1,09;45
"JP";"JPE16";"Toyama";"Toyama";"Waste management";67,91;46;7;44;31,82;40;1,4;36
"JP";"JPE17";"Ishikawa";"Kanazawa";"Waste management";22,79;77;0;101;22,22;63;0;101
"JP";"JPF22";"Shizuoka";"Shizuoka-Hamamatsu";"Waste management";56,28;61;11;33;15,33;72;0,26;74
"JP";"JPF23";"Aichi";"Nagoya";"Waste management";70,7;34;54;11;24,27;57;0,63;66
"JP";"JPG27";"Osaka";"Kyoto–Osaka–Kobe";"Waste management";74,42;26;116;6;29,4;44;0,54;70
"JP";"JPH33";"Okayama";"Okayama";"Waste management";90,7;10;20;21;46,87;20;3,1;15
"JP";"JPH34";"Hiroshima";"Hiroshima";"Waste management";69,3;40;11;33;36,83;34;0,98;50
"JP";"JPI37";"Kagawa";"Takamatsu";"Waste management";93,02;5;38;14;37,92;32;8;5
"JP";"JPI38";"Ehime";"Matsuyama";"Waste management";88,37;13;19;23;49,13;16;2,13;22
"JP";"JPI39";"Kochi";"Kochi";"Waste management";47,44;71;1;70;28,13;47;0,93;51
"JP";"JPJ40";"Fukuoka";"Kitakyushu-Fukuoka";"Waste management";76,28;24;11;33;46,97;19;1,04;46
"JP";"JPJ42";"Nagasaki";"Nagasaki";"Waste management";69,77;38;4;53;37,08;33;2,61;18
"JP";"JPJ43";"Kumamoto";"Kumamoto";"Waste management";48,84;70;3;56;21,77;64;0,66;62
"JP";"JPJ44";"Oita";"Oita";"Waste management";24,19;75;0;101;28,86;46;0;101
"JP";"JPJ45";"Miyazaki";"Miyazaki";"Waste management";58,14;57;2;62;23,42;61;2,81;16
"JP";"JPJ46";"Kagoshima";"Kagoshima";"Waste management";43,72;74;1;70;23,73;59;0,85;56
"JP";"JPJ47";"Okinawa";"Naha";"Waste management";50,7;68;1;70;29,84;43;1,25;43
"KH";"KH3";"Phnom Penh";"Phnom Penh";"Waste management";21,86;79;0;101;5,53;78;0;101
"KP";"KP3";"Hamhung";"Hamhung";"Waste management";0;126;0;101;0,01;126;0;101
"KR";"KR011";"Seoul";"Seoul";"Waste management";72,09;31;202;2;14,85;73;0,65;64
"KR";"KR012";"Incheon";"Incheon";"Waste management";91,16;8;33;17;64,79;6;1,57;32
"KR";"KR021";"Busan";"Busan";"Waste management";82,79;16;18;26;57,91;9;1,27;41
"KR";"KR022";"Ulsan";"Ulsan";"Waste management";92,56;6;18;26;62,17;7;3,17;14
"KR";"KR031";"Daegu";"Daegu";"Waste management";65,58;48;9;38;40,56;27;0,75;59
"KR";"KR032";"Gyeongsangbuk-do";"Gumi";"Waste management";81,86;19;19;23;48,71;18;1,26;42
"KR";"KR041";"Gwangju";"Gwangju";"Waste management";88,37;13;14;28;57,78;10;1,94;24
"KR";"KR042";"Jeollabuk-do";"Jeonju";"Waste management";88,37;13;12;31;69,66;2;1,83;29
"KR";"KR051";"Daejeon";"Daejon";"Waste management";74,42;26;60;10;30,36;42;0,81;58
"KR";"KR052";"Chungcheongbuk-do";"Cheongju";"Waste management";90,7;10;18;26;59,24;8;2;23
"KR";"KR053";"Chungcheongnam-do";"Cheonan";"Waste management";91,16;8;19;23;67,16;3;1,72;30
"KR";"KR071";"Jeju-do";"Jeju";"Waste management";66,05;47;3;56;44,99;23;1,32;39
"LA";"LA4";"Vientiane";"Vientiane";"Waste management";0;126;0;101;0,01;126;0;101
"MM";"MM18";"Yangon";"Yangon";"Waste management";2,79;120;0;101;0,04;120;0;101
"MM";"MM5";"Mandalay";"Mandalay";"Waste management";0,93;124;0;101;0,02;124;0;101
"MN";"MN1";"Ulaanbaatar";"Ulaanbaatar";"Waste management";53,95;66;1;70;8,3;77;18,21;3
"MO";"MO000";"Macau";"Macao";"Waste management";19,53;84;0;101;4,35;83;0;101
"MY";"MY1";"Alor Setar";"Alor Star";"Waste management";8,84;107;0;101;0,42;107;0;101
"MY";"MY12";"Kota Kinabalu";"Kota Kinabalu";"Waste management";21,4;80;0;101;5,44;79;0;101
"MY";"MY13";"Kuala Lumpur";"Kuala Lumpur";"Waste management";46,98;72;1;70;34,66;38;0,69;61
"MY";"MY14";"Kuala Terengganu";"Kuala Terengganu";"Waste management";8,37;108;0;101;0,41;108;0;101
"MY";"MY15";"Kuantan";"Kuantan";"Waste management";14,42;95;0;101;2,01;95;0;101
"MY";"MY16";"Kuching";"Kuching";"Waste management";13,95;96;0;101;1,97;96;0;101
"MY";"MY24";"Seremban";"Seremban";"Waste management";20;83;0;101;4,83;82;0;101
"MY";"MY29";"Sandakan";"Sandakan";"Waste management";7,44;110;0;101;0,29;110;0;101
"MY";"MY8";"Ipoh";"Ipoh";"Waste management";20,47;82;0;101;4,94;81;0;101
"MY";"MY9";"Johor Bahru";"Johor Bahru";"Waste management";20,93;81;0;101;5,24;80;0;101
"PH";"PH1";"Angeles";"Angeles City";"Waste management";1,86;122;0;101;0,03;122;0;101
"PH";"PH12";"Cebu";"Cebu City";"Waste management";7,91;109;0;101;0,3;109;0;101
"PH";"PH15";"Davao";"Davao City";"Waste management";5,12;115;0;101;0,18;115;0;101
"PH";"PH18";"General Santos";"General Santos City";"Waste management";11,16;102;0;101;0,6;102;0;101
"PH";"PH2";"Bacolod";"Bacolod";"Waste management";16,28;91;0;101;2,82;90;0;101
"PH";"PH21";"Iloilo";"Iloilo City";"Waste management";13,02;98;0;101;1,35;98;0;101
"PH";"PH3";"Baguio";"Baguio City";"Waste management";1,86;122;0;101;0,03;122;0;101
"PH";"PH32";"Manila";"Manila";"Waste management";54,42;64;1;70;15,39;71;6;6
"PH";"PH46";"Tarlac";"Tarlac";"Waste management";12,56;99;0;101;1,21;99;0;101
"PH";"PH5";"Batangas";"Batangas City";"Waste management";17,67;88;0;101;3,3;87;0;101
"PH";"PH52";"San Fernando";"San Fernando";"Waste management";15,35;93;0;101;2,34;93;0;101
"PH";"PH9";"Cagayan de Oro";"Cagayan de Oro City";"Waste management";14,88;94;0;101;2,14;94;0;101
"SG";"SGZZZ";"Singapore";"Singapore";"Waste management";75,81;25;26;18;37,95;31;0,86;54
"TH";"TH1";"Bangkok";"Bangkok";"Waste management";73,02;30;4;53;49,59;15;1,85;28
"TH";"TH13";"Rayong";"Rayong";"Waste management";22,33;78;0;101;11,42;75;0;101
"TH";"TH16";"Surat Thani";"Suphan Buri";"Waste management";15,81;92;0;101;2,48;92;0;101
"TH";"TH17";"Ubon Ratchathani";"Ubon Ratchathani";"Waste management";10,23;104;0;101;0,56;104;0;101
"TH";"TH18";"Udon Thani";"Udon Thani";"Waste management";5,58;114;0;101;0,19;114;0;101
"TH";"TH2";"Chiang Mai";"Chiang Mai";"Waste management";16,74;90;0;101;3,09;89;0;101
"TH";"TH3";"Chon Buri";"Chon Buri";"Waste management";9,77;105;0;101;0,52;105;0;101
"TH";"TH6";"Khon Kaen";"Khon-Kaen";"Waste management";3,72;118;0;101;0,06;118;0;101
"TH";"TH7";"Lampang";"Lampang";"Waste management";9,3;106;0;101;0,46;106;0;101
"TH";"TH9";"Nakhon Ratchasima";"Nakhon Ratchasima";"Waste management";19,07;85;0;101;4,05;84;0;101
"TW";"TW000";"Chinese Taipei";"Taipei";"Waste management";55,35;62;10;36;15,69;70;0,43;71
"VN";"VN11";"Ho Chi Minh City";"Ho Chi Minh City";"Waste management";53,49;67;1;70;27,2;51;1,72;30
"VN";"VN12";"Hanoi";"Hanoi";"Waste management";68,37;43;2;62;31,23;41;9,11;4
"VN";"VN18";"Nha Trang";"Nha Trang";"Waste management";11,63;101;0;101;0,64;101;0;101
"VN";"VN7";"Can Tho";"Can Tho";"Waste management";59,53;56;2;62;12,27;74;26,15;2
"VN";"VN9";"Da Nang";"Da Nang";"Waste management";1,86;122;0;101;0,03;122;0;101
"CN";"CN12";"Beijing";"Beijing";"Hydrogen";67,14;42;60;8;4,82;91;0,32;58
"CN";"CN126";"Nanchang";"Nanchang";"Hydrogen";64,79;46;3;54;61,07;17;0,81;41
"CN";"CN128";"Nanning";"Nanning";"Hydrogen";32,86;62;0;94;43,92;31;0;94
"CN";"CN153";"Shijiazhuang";"Shijiazhuang";"Hydrogen";68,54;38;6;44;57,46;23;0,84;40
"CN";"CN161";"Taiyuan";"Taiyuan";"Hydrogen";62,91;49;4;50;28,75;54;1,25;29
"CN";"CN164";"Urumqi";"Urumqi";"Hydrogen";29,58;66;0;94;33,27;45;0;94
"CN";"CN167";"Wuhan";"Wuhan";"Hydrogen";63,38;48;15;32;21,19;65;0,54;50
"CN";"CN169";"Xian";"Xian";"Hydrogen";64,79;46;6;44;36,19;41;0,76;44
"CN";"CN17";"Changsha";"Changsha";"Hydrogen";77,46;27;9;38;71,54;4;0,97;34
"CN";"CN191";"Shenzhen";"Shenzhen";"Hydrogen";65,26;45;53;10;4,53;92;0,14;61
"CN";"CN20";"Chengdu";"Chengdu";"Hydrogen";72,3;36;12;34;39,74;33;0,87;36
"CN";"CN23";"Chongqing";"Chongqing";"Hydrogen";54,93;58;2;56;36,01;42;0,26;59
"CN";"CN238";"Changchun";"Changchun";"Hydrogen";24,88;74;0;94;25,27;61;0;94
"CN";"CN277";"Hangzhou";"Hangzhou";"Hydrogen";66,2;44;31;16;6,26;85;0,42;54
"CN";"CN280";"Harbin";"Harbin";"Hydrogen";56,81;56;1;60;36,34;40;0,6;46
"CN";"CN282";"Hefei";"Hefei";"Hydrogen";67,61;40;7;41;37,8;37;0,78;43
"CN";"CN335";"Nanjing";"Nanjing";"Hydrogen";79,81;21;59;9;38,59;35;0,51;52
"CN";"CN357";"Shanghai";"Shanghai";"Hydrogen";73,24;34;48;11;23,86;62;0,47;53
"CN";"CN362";"Shenyang";"Shenyang";"Hydrogen";96,24;4;34;14;70,46;5;2,92;6
"CN";"CN383";"Tianjin";"Tianjin";"Hydrogen";61,5;50;6;44;31,9;47;0,71;45
"CN";"CN393";"Weifang";"Weifang";"Hydrogen";81,22;18;60;8;26,05;59;1,33;27
"CN";"CN400";"Xiamen";"Xiamen";"Hydrogen";77,93;24;19;23;52,63;26;0,86;38
"CN";"CN48";"Guangzhou";"Guangzhou";"Hydrogen";76,53;29;75;6;27,28;57;0,54;50
"CN";"CN50";"Guiyang";"Guiyang";"Hydrogen";25,35;73;0;94;25,62;60;0;94
"CN";"CN64";"Inner Mongolia";"Hohhot";"Hydrogen";30,52;65;0;94;34,08;44;0;94
"CN";"CN95";"Kunming";"Kunming";"Hydrogen";26,76;71;0;94;28,5;55;0;94
"CN";"CN98";"Lanzhou";"Lanzhou";"Hydrogen";28,64;68;0;94;31,13;48;0;94
"HK";"HK000";"Hong Kong";"Hong Kong";"Hydrogen";68,08;39;9;38;48,67;29;0,41;55
"ID";"ID102";"Tasikmalaya";"Tasikmalaya";"Hydrogen";4,23;118;0;94;0,12;118;0;94
"ID";"ID107";"Yogyakarta";"Yogyakarta";"Hydrogen";19,72;85;0;94;9,75;81;0;94
"ID";"ID2";"Balikpapan";"Balikpapan";"Hydrogen";3,29;120;0;94;0,08;120;0;94
"ID";"ID27";"Denpasar";"Denpasar";"Hydrogen";4,69;117;0;94;0,13;117;0;94
"ID";"ID33";"Jakarta";"Jakarta";"Hydrogen";59,15;53;1;60;14,6;74;5,04;3
"ID";"ID4";"Bandung";"Bandung";"Hydrogen";17,37;90;0;94;5,34;88;0;94
"ID";"ID52";"Malang";"Malang";"Hydrogen";13,15;99;0;94;1,61;99;0;94
"ID";"ID55";"Medan";"Medan";"Hydrogen";1,41;124;0;94;0,04;124;0;94
"ID";"ID7";"Batam";"Batam";"Hydrogen";11,74;102;0;94;0,67;102;0;94
"ID";"ID70";"Pemalang";"Padang";"Hydrogen";1,88;123;0;94;0,06;123;0;94
"ID";"ID85";"Semarang";"Palembang";"Hydrogen";21,13;82;0;94;12,63;78;0;94
"ID";"ID85";"Semarang";"Semarang";"Hydrogen";21,13;82;0;94;12,63;78;0;94
"ID";"ID88";"Sidoarjo";"Pekalongan";"Hydrogen";0;127;0;94;0;127;0;94
"ID";"ID91";"Subang";"Pekan Baru";"Hydrogen";72,3;36;4;50;38,11;36;44,77;1
"ID";"ID92";"Sukabumi";"Sukabumi";"Hydrogen";2,35;122;0;94;0,07;122;0;94
"ID";"ID95";"Surabaya";"Surabaya";"Hydrogen";22,07;80;0;94;13,7;75;0;94
"JP";"JPA01";"Hokkaido";"Sapporo";"Hydrogen";85,92;12;19;23;51,38;28;3,65;5
"JP";"JPB04";"Miyagi";"Sendai";"Hydrogen";77,46;27;12;34;57,59;21;1,68;23
"JP";"JPB05";"Akita";"Akita";"Hydrogen";31,46;63;0;94;36,71;38;0;94
"JP";"JPB07";"Fukushima";"Koriyama";"Hydrogen";80,28;20;9;38;65,46;9;1,93;19
"JP";"JPC09";"Tochigi";"Utsunomiya";"Hydrogen";77,93;24;17;27;46,38;30;1,56;25
"JP";"JPC10";"Gumma";"Maebashi-Takasaki";"Hydrogen";88,73;8;29;18;63,98;13;2,17;16
"JP";"JPC20";"Nagano";"Nagano";"Hydrogen";50,23;61;2;56;17,38;71;0,19;60
"JP";"JPD13";"Tokyo";"Tokyo";"Hydrogen";91,55;7;863;1;61,85;16;1,16;31
"JP";"JPE15";"Niigata";"Niigata";"Hydrogen";79,34;22;18;26;36,69;39;2,53;12
