Transaction Name,Transaction Name URL,Organization Name,Organization Name URL,Funding Type,Money Raised,Money Raised Currency,Money Raised (in USD),Announced Date,Funding Stage,Pre-Money Valuation,Pre-Money Valuation Currency,Pre-Money Valuation (in USD),Equity Only Funding,Organization Description,Organization Industries,Diversity Spotlight,Organization Location,Organization Website,Organization Revenue Range,Total Funding Amount,Total Funding Amount Currency,Total Funding Amount (in USD),Number of Funding Rounds,Funding Status,Lead Investors,Investor Names,Number of Partner Investors,Number of Investors,CB Rank (Funding Round)
Seed Round - Silk Labs,https://www.crunchbase.com/funding_round/silk-labs-seed--bd4cee57,Silk Labs,https://www.crunchbase.com/organization/silk-labs,Seed,2525000,USD,2525000,2016-02-16,Seed,6800000,USD,6800000,Yes,Silk Labs providing on-device AI to empower businesses to build the next generation of intelligent connected devices.,"Artificial Intelligence (AI), Internet of Things, Machine Learning",,"San Mateo, California, United States, North America",http://www.silklabs.com/,$1M to $10M,2525000,USD,2525000,1,M&A,"DoubleRock, Harrison Metal","500 Global, DoubleRock, Edith Yeung, Harrison Metal, Joshua Schachter, Qihoo 360 Technology, Sparkland Capital, Timothy Lee",2,8,"449,466"
Series A - ROOBO,https://www.crunchbase.com/funding_round/roobo-series-a--812a1ace,ROOBO,https://www.crunchbase.com/organization/roobo,Series A,100000000,USD,100000000,2016-09-21,Early Stage Venture,,,,Yes,Roobo is a hardware and AI company that offers pre-orders of Domgy via crowdfunding sites in China.,"Artificial Intelligence (AI), Internet of Things, Robotics, Virtual Reality",,"Beijing, Beijing, China, Asia",http://www.roobo.com,$1M to $10M,153000000,USD,153000000,2,Early Stage Venture,Iflytek,Iflytek,,1,"393,722"
Seed Round - Imeon Energy,https://www.crunchbase.com/funding_round/imeon-energy-seed--15355510,Imeon Energy,https://www.crunchbase.com/organization/imeon-energy,Seed,1600000,USD,1600000,2016-04-14,Seed,,,,Yes,Imeon Energy specializes in distribution of hybrid solar inverters incorporating artificial intelligence to produce solar electricity.,"Artificial Intelligence (AI), Energy, Solar",,"Brest, Bretagne, France, Europe",http://www.imeon-energy.com,$1M to $10M,1600000,USD,1600000,1,Seed,,Pleiade Venture,,1,"398,870"
Series C - Vectra Networks,https://www.crunchbase.com/funding_round/vectra-networks-series-c--dbdb9b20,Vectra Networks,https://www.crunchbase.com/organization/vectra-networks,Series C,8700000,USD,8700000,2016-03-18,Late Stage Venture,,,,Yes,Vectra is a cybersecurity platform that uses AI to detect attackers in real time and perform conclusive incident investigations.,"Artificial Intelligence (AI), Cloud Security, Cyber Security, Network Security, Software",Middle Eastern / North African Founded,"San Jose, California, United States, North America",https://vectra.ai/,$100M to $500M,352540000,USD,352540000,9,Late Stage Venture,Wipro Ventures,Wipro Ventures,,1,"397,286"
Venture Round - Fio,https://www.crunchbase.com/funding_round/fio-series-unknown--190bf127,Fio,https://www.crunchbase.com/organization/fio,Venture - Series Unknown,17400000,CAD,13864442,2016-04-30,,,,,Yes,Fio is a developer of a point-of-care medical device used to gather data through interactions with a healthcare system.,"Data Mining, Digital Entertainment, Health Care, Health Diagnostics, Information Technology, Media and Entertainment, Predictive Analytics",,"Toronto, Ontario, Canada, North America",http://fio.com,$10M to $50M,72176293,USD,72176293,7,Seed,,,,,"327,741"
Angel Round - Vizum,https://www.crunchbase.com/funding_round/vizum-angel--4253663e,Vizum,https://www.crunchbase.com/organization/vizum,Angel,20000000,CNY,2877367,2016-12-20,Seed,,,,Yes,Vizum is an artificial intelligence company focused on researching flat and stereo intelligent vision technology.,"Artificial Intelligence (AI), Information Services, Software",,"Haidian, Beijing, China, Asia",http://www.vizumtech.com/,Less than $1M,80000000,CNY,11654497,3,Early Stage Venture,,"Hengkun Ruijin, Jiangmen Venture Capital",,2,"552,449"
Seed Round - Imagen Technologies,https://www.crunchbase.com/funding_round/imagentechnologies-seed--94fcb3e7,Imagen Technologies,https://www.crunchbase.com/organization/imagentechnologies,Seed,5000000,USD,5000000,2016-05-05,Seed,,,,Yes,Powering the future of primary care,"Artificial Intelligence (AI), Biotechnology, Health Care, Health Diagnostics, Primary and Urgent Care, Software",,"New York, New York, United States, North America",https://imagen.ai/,$1M to $10M,135000000,USD,135000000,4,Late Stage Venture,,"Allen & Company, Brooklyn Bridge Ventures, Zach Weinberg",1,3,"554,937"
Series B - Veniam,https://www.crunchbase.com/funding_round/veniam-series-b--032d11e8,Veniam,https://www.crunchbase.com/organization/veniam,Series B,22000000,USD,22000000,2016-02-11,Early Stage Venture,,,,Yes,Veniam is a technology firm that is advancing mobility's future by enabling the Internet of Moving Things.,"Artificial Intelligence (AI), Autonomous Vehicles, Communications Infrastructure, Electric Vehicle, Internet of Things, Transportation, Wireless",Women Founded,"San Francisco, California, United States, North America",http://veniam.com,$10M to $50M,26900000,USD,26900000,2,M&A,Verizon Ventures,"Caixa Capital, Cane Investments LLC, Cisco Investments, Liberty Global Ventures, Orange Ventures, True Ventures, Union Square Ventures, Verizon Ventures, Yamaha Motor Ventures",2,9,"555,795"
Venture Round - Trustlook,https://www.crunchbase.com/funding_round/trustlook-series-unknown--9fa5a8a2,Trustlook,https://www.crunchbase.com/organization/trustlook,Venture - Series Unknown,13611689,USD,13611689,2016-03-31,,,,,Yes,"Mobile, PC, and IoT security solutions based on artificial intelligence.","Artificial Intelligence (AI), Internet of Things, Machine Learning, Mobile, Network Security, Security",,"San Jose, California, United States, North America",http://www.trustlook.com,Less than $1M,35111689,USD,35111689,6,,,,,,"627,339"
Series A - Birdeye,https://www.crunchbase.com/funding_round/birdeye-series-a--2407b8be,Birdeye,https://www.crunchbase.com/organization/birdeye,Series A,8000000,USD,8000000,2016-01-28,Early Stage Venture,,,,Yes,Birdeye is an all-in-one Experience Marketing platform for multi-location businesses.,"Artificial Intelligence (AI), Consumer Reviews, Customer Service, Lead Generation, Marketing, SaaS",,"Palo Alto, California, United States, North America",https://birdeye.com,$100M to $500M,93000000,USD,93000000,3,Late Stage Venture,Trinity Ventures,"AME Cloud Ventures, Block, Inc., Ellen Levy, Kevin Weil, Marc Benioff, Rick Marini, Trinity Ventures",3,7,"606,750"
Series B - PointGrab,https://www.crunchbase.com/funding_round/pointgrab-ltd-series-b--f4b4aac3,PointGrab,https://www.crunchbase.com/organization/pointgrab-ltd,Series B,7000000,USD,7000000,2016-10-25,Early Stage Venture,,,,Yes,PointGrab develops machine learning sensors that provide organizations accurate data about the count and location of people in the offices.,"Analytics, Artificial Intelligence (AI), Internet of Things, Lighting, Machine Learning, Property Management, PropTech, Real Time, Sensor, Smart Building",,"Kfar Saba, HaMerkaz, Israel, Asia",http://www.pointgrab.com,$1M to $10M,16822558,USD,16822558,3,,Signify,"ABB Technology Ventures, Mitsubishi UFJ Capital, Signify",1,3,"217,808"
Post-IPO Equity - Breaking Data Corp,https://www.crunchbase.com/funding_round/breaking-data-corp-post-ipo-equity--98f39751,Breaking Data Corp,https://www.crunchbase.com/organization/breaking-data-corp,Post-IPO Equity,4999986,CAD,3727975,2016-10-31,,,,,Yes,"Breaking Data is a technology provider of semantic search, machine learning and natural language processing.","Apps, Machine Learning, Mobile, Natural Language Processing, Real Time, Search Engine, Semantic Search, Sporting Goods, Sports",,"Concord, Ontario, Canada, North America",http://www.breakingdatacorp.com/,$1M to $10M,26489090,USD,26489090,5,IPO,,,,,"629,076"
Venture Round - VisionLabs B.V.,https://www.crunchbase.com/funding_round/visionlabs-series-unknown--f0abd7ed,VisionLabs B.V.,https://www.crunchbase.com/organization/visionlabs,Venture - Series Unknown,5500000,USD,5500000,2016-07-07,,,,,Yes,VisionLabs is a world-leading visual recognition company,"Biometrics, Computer Vision, Facial Recognition, Image Recognition, Information Technology, Machine Learning, Robotics, Software, Video",,"Amsterdam, Noord-Holland, The Netherlands, Europe",http://www.visionlabs.ai,$1M to $10M,5500000,USD,5500000,3,M&A,Sistema_VC,Sistema_VC,,1,"628,699"
Venture Round - TROVE Predictive Data Science,https://www.crunchbase.com/funding_round/trove-series-unknown--b741194c,TROVE Predictive Data Science,https://www.crunchbase.com/organization/trove,Venture - Series Unknown,11000000,USD,11000000,2016-04-20,,,,,Yes,"TROVE Predictive Data Science, Inc. is an innovator in predictive data-science technology.","Analytics, Big Data, Business Intelligence, Energy Efficiency, Information Services, Machine Learning, Predictive Analytics, Software",,"Buffalo, New York, United States, North America",http://www.trovedata.com,Less than $1M,21700000,USD,21700000,4,M&A,,,,,"198,477"
Series C - Cipia,https://www.crunchbase.com/funding_round/eyesight-mobile-technologies-series-c--8cb5f132,Cipia,https://www.crunchbase.com/organization/eyesight-mobile-technologies,Series C,20000000,USD,20000000,2016-05-04,Late Stage Venture,,,,Yes,Cipia is a leading provider of computer vision AI based solutions for the automotive in-cabin industryץ,"Artificial Intelligence (AI), Automotive, Computer Vision, Machine Learning, Real Time, Software",,"Herzliya, Tel Aviv, Israel, Asia",https://cipia.com/,Less than $1M,55046756,USD,55046756,5,IPO,Kuang-Chi Science,Kuang-Chi Science,,1,"632,560"
Series B - Picsart,https://www.crunchbase.com/funding_round/picsart-series-b--71cc964b,Picsart,https://www.crunchbase.com/organization/picsart,Series B,20000000,USD,20000000,2016-04-20,Early Stage Venture,,,,Yes,Picsart is a photo and video editing platform and creative community.,"Generative AI, Graphic Design, Photo Editing, Photography, Software, Video Editing",,"Hallandale, Florida, United States, North America",http://picsart.com/,$100M to $500M,195000000,USD,195000000,5,Late Stage Venture,,"DCM Ventures, Siguler Guff & Company",1,2,"632,691"
Series B - Brainomix,https://www.crunchbase.com/funding_round/brainomix-series-b--82402223,Brainomix,https://www.crunchbase.com/organization/brainomix,Series B,1500000,GBP,1830083,2016-10-17,Early Stage Venture,,,,Yes,Brainomix specializes in the creation of AI-powered imaging biomarkers that enable precision medicine for better treatment decisions,"Artificial Intelligence (AI), Biotechnology, Machine Learning, Medical, Medical Device, Precision Medicine, Software",,"Oxford, Oxfordshire, United Kingdom, Europe",http://www.brainomix.com,$1M to $10M,35507486,USD,35507486,7,Early Stage Venture,"Chimera Partners, Parkwalk Advisors","Chimera Partners, Parkwalk Advisors",2,2,"584,780"
Series D - Invoca,https://www.crunchbase.com/funding_round/invoca-series-d--8413dcfc,Invoca,https://www.crunchbase.com/organization/invoca,Series D,30000000,USD,30000000,2016-03-30,Late Stage Venture,,,,Yes,"Invoca, the recognized leader in conversation intelligence AI for marketing, e-commerce, and contact center teams","Advertising, Analytics, Artificial Intelligence (AI), Digital Marketing, Telecommunications",,"Santa Barbara, California, United States, North America",http://www.invoca.com,$100M to $500M,201499998,USD,201499998,7,Late Stage Venture,Morgan Stanley Alternative Investment Partners,"Accel, Morgan Stanley Alternative Investment Partners, Rincon Venture Partners, Salesforce Ventures, StepStone Group, Upfront Ventures",3,6,"633,962"
Series B - Safesize,https://www.crunchbase.com/funding_round/safesize-series-b--f72e789d,Safesize,https://www.crunchbase.com/organization/safesize,Series B,3000000,EUR,3125977,2016-12-15,Early Stage Venture,,,,Yes,"Safesize revolutionize the way people buy shoes anytime, anywhere.","Artificial Intelligence (AI), E-Commerce, Information Services, Information Technology, Machine Learning, Retail, Retail Technology, Shoes, Software",,"Almere, Flevoland, The Netherlands, Europe",http://www.safesize.com/,$10M to $50M,27000000,EUR,29693874,4,Early Stage Venture,3TS Capital Partners,"3TS Capital Partners, Convent Capital",,2,"634,421"
Venture Round - Inspur Cloud,https://www.crunchbase.com/funding_round/inspur-cloud-series-unknown--98987ab6,Inspur Cloud,https://www.crunchbase.com/organization/inspur-cloud,Venture - Series Unknown,20000000000,CNY,2879272120,2016-12-24,,,,,Yes,Inspur Cloud provides datacenter and cloud computing solutions worldwide.,"Artificial Intelligence (AI), Cloud Computing, Cloud Data Services, Enterprise, Information Technology, Software",,"Jinan, Shandong, China, Asia",https://cloud.inspur.com/,$1B to $10B,20600000000,CNY,2966467481,5,Private Equity,China Development Bank,China Development Bank,,1,"179,963"
Angel Round - Machina,https://www.crunchbase.com/funding_round/quantescent-2-angel--b1399556,Machina,https://www.crunchbase.com/organization/quantescent-2,Angel,3200000,USD,3200000,2016-02-02,Seed,,,,Yes,Bringing machine learning and quant to anyone with financial insight.,"Financial Services, FinTech, Machine Learning",,"San Francisco, California, United States, North America",https://machi.na,Less than $1M,5000000,USD,5000000,2,Seed,,,,,"620,544"
Seed Round - In-App Chat,https://www.crunchbase.com/funding_round/rip-bull-networks-seed--713c0fcf,In-App Chat,https://www.crunchbase.com/organization/rip-bull-networks,Seed,3000000,USD,3000000,2016-03-05,Seed,10000000,USD,10000000,Yes,In-App Chat is a communications fabric for intelligent things.The platform features 1ChatBot which allows the orchestration of NLU providers,"Chatbot, Messaging, Natural Language Processing, Software, Telecommunications, Unified Communications",,"San Francisco, California, United States, North America",https://inappchat.io/,Less than $1M,3000000,USD,3000000,1,Seed,,,,,"305,010"
Series A - CARS24,https://www.crunchbase.com/funding_round/cars24-series-a--86314f60,CARS24,https://www.crunchbase.com/organization/cars24,Series A,27200000,USD,27200000,2016-08-01,Early Stage Venture,,,,Yes,CARS24 is as AutoTech company that utilizes technology and dealer network for buying and selling pre-owned cars.,"Artificial Intelligence (AI), Automotive, E-Commerce, Marketplace",,"Gurgaon, Haryana, India, Asia",https://www.cars24.com,$100M to $500M,1347590799,USD,1347590799,17,,,,,,"306,238"
Convertible Note - Price.com,https://www.crunchbase.com/funding_round/price-technologies-convertible-note--54e191b5,Price.com,https://www.crunchbase.com/organization/price-technologies,Convertible Note,2000000,USD,2000000,2016-11-15,,,,,No,"Price.com develops a money savings platform used for comparison shopping, cashback, coupons, price history, and price alerts.","Artificial Intelligence (AI), Big Data, E-Commerce, Shopping, Software",,"San Francisco, California, United States, North America",https://price.com,$1M to $10M,19500000,USD,19500000,6,Seed,Social Capital,"Dave McClure, Garage Technology Ventures, Innovation Global Capital, Jeffrey Perlman, Jonathan Weiner, SGH CAPITAL, Social Capital, Transmedia Capital, Visionnaire Ventures",2,9,"129,151"
Seed Round - Techcyte,https://www.crunchbase.com/funding_round/techcyte-europe-sàrl-seed--c123d590,Techcyte,https://www.crunchbase.com/organization/techcyte-europe-sàrl,Seed,1700000,USD,1700000,2016-01-01,Seed,,,,Yes,"Techcyte is a clinical pathology and diagnostics platform with solutions for human, veterinary, and environmental labs.","Artificial Intelligence (AI), Big Data, Biotechnology, Computer Vision, Health Care, Image Recognition, Machine Learning, SaaS",,"Orem, Utah, United States, North America",https://www.techcyte.com,$1M to $10M,35400000,USD,35400000,4,,,,,,"472,400"
