"tech";"nuts2";"nuts2_name";"count";"rca";"rel";"comp";"parent";"value";"id";"color"
"Smart farming";"ITH1";"Provincia Autonoma di Bolzano/Bozen";3;"1,89";"47,51";"44,4";"Green transition";3;"Smart farming";"green"
"Smart farming";"FR52";"Bretagne";15;"0,87";"29,22";"44,4";"Green transition";15;"Smart farming";"green"
"Smart farming";"UKE4";"West Yorkshire";4;"0,72";"33,27";"44,4";"Green transition";4;"Smart farming";"green"
"Smart farming";"DE94";"Weser-Ems";17;"1,22";"39,83";"44,4";"Green transition";17;"Smart farming";"green"
"Smart farming";"ES70";"Canarias";1;"1,04";"28,48";"44,4";"Green transition";1;"Smart farming";"green"
"Smart farming";"DEA5";"Arnsberg";30;"0,99";"44,48";"44,4";"Green transition";30;"Smart farming";"green"
"Smart farming";"MT00";"Malta";0;"0";"20,59";"44,4";"Green transition";0;"Smart farming";"green"
"Smart farming";"ES22";"Comunidad Foral de Navarra";3;"1,16";"35,88";"44,4";"Green transition";3;"Smart farming";"green"
"Smart farming";"HU33";"Dél-Alföld";2;"1,13";"57,53";"44,4";"Green transition";2;"Smart farming";"green"
"Smart farming";"ES43";"Extremadura";0;"0";"10,4";"44,4";"Green transition";0;"Smart farming";"green"
"Smart farming";"PL42";"Zachodniopomorskie";1;"2,17";"15,82";"44,4";"Green transition";1;"Smart farming";"green"
"Smart farming";"DE72";"Gießen";17;"1,93";"32,19";"44,4";"Green transition";17;"Smart farming";"green"
"Smart farming";"UKF3";"Lincolnshire";3;"1,63";"23,79";"44,4";"Green transition";3;"Smart farming";"green"
"Smart farming";"DE91";"Braunschweig";16;"0,75";"27,38";"44,4";"Green transition";16;"Smart farming";"green"
"Smart farming";"BG34";"Yugoiztochen";0;"0";"9,87";"44,4";"Green transition";0;"Smart farming";"green"
"Smart farming";"UKK4";"Devon";4;"1,58";"51,29";"44,4";"Green transition";4;"Smart farming";"green"
"Smart farming";"EL54";"Thessalia";0;"0";"4,03";"44,4";"Green transition";0;"Smart farming";"green"
"Smart farming";"ITC2";"Valle d'Aosta/Vallée d'Aoste";0;"0";"3,45";"44,4";"Green transition";0;"Smart farming";"green"
"Smart farming";"ES13";"Cantabria";2;"2,62";"23,4";"44,4";"Green transition";2;"Smart farming";"green"
"Smart farming";"PT18";"Alentejo";2;"3,58";"19,23";"44,4";"Green transition";2;"Smart farming";"green"
"Smart farming";"ITF4";"Puglia";1;"0,33";"29,35";"44,4";"Green transition";1;"Smart farming";"green"
"Smart farming";"DE71";"Darmstadt";32;"0,52";"14,2";"44,4";"Green transition";32;"Smart farming";"green"
"Smart farming";"HU31";"Észak-Magyarország";2;"2,55";"44,71";"44,4";"Green transition";2;"Smart farming";"green"
"Smart farming";"ITF2";"Molise";1;"3,3";"36,59";"44,4";"Green transition";1;"Smart farming";"green"
"Smart farming";"UKK3";"Cornwall and Isles of Scilly";3;"2,32";"32,27";"44,4";"Green transition";3;"Smart farming";"green"
"Smart farming";"BG33";"Severoiztochen";1;"6,11";"10,8";"44,4";"Green transition";1;"Smart farming";"green"
"Smart farming";"EL51";"Anatoliki Makedonia, Thraki";0;"0";"9,49";"44,4";"Green transition";0;"Smart farming";"green"
"Smart farming";"FR43";"Franche-Comté";1;"0,18";"26,21";"44,4";"Green transition";1;"Smart farming";"green"
"Smart farming";"DE14";"Tübingen";37;"0,94";"52,17";"44,4";"Green transition";37;"Smart farming";"green"
"Smart farming";"CZ01";"Praha";1;"0,29";"25,68";"44,4";"Green transition";1;"Smart farming";"green"
"Smart farming";"NL42";"Limburg (NL)";16;"1,18";"35,82";"44,4";"Green transition";16;"Smart farming";"green"
"Smart farming";"CH06";"Zentralschweiz";6;"0,48";"31,41";"44,4";"Green transition";6;"Smart farming";"green"
"Smart farming";"DK05";"Nordjylland";3;"0,37";"11,79";"44,4";"Green transition";3;"Smart farming";"green"
"Smart farming";"ITH3";"Veneto";36;"2,08";"69,77";"44,4";"Green transition";36;"Smart farming";"green"
"Smart farming";"AT31";"Oberösterreich";16;"0,8";"36,65";"44,4";"Green transition";16;"Smart farming";"green"
"Smart farming";"EL43";"Kriti";2;"5,63";"23,18";"44,4";"Green transition";2;"Smart farming";"green"
"Smart farming";"UKC2";"Northumberland and Tyne and Wear";4;"0,82";"39,84";"44,4";"Green transition";4;"Smart farming";"green"
"Smart farming";"UKG3";"West Midlands";6;"0,51";"16,93";"44,4";"Green transition";6;"Smart farming";"green"
"Smart farming";"EL65";"Peloponnisos";0;"0";"6,25";"44,4";"Green transition";0;"Smart farming";"green"
"Smart farming";"NL21";"Overijssel";5;"0,95";"35,67";"44,4";"Green transition";5;"Smart farming";"green"
"Smart farming";"SE33";"Övre Norrland";7;"0,98";"25,95";"44,4";"Green transition";7;"Smart farming";"green"
"Smart farming";"SE21";"Småland med öarna";11;"1,62";"40,27";"44,4";"Green transition";11;"Smart farming";"green"
"Smart farming";"UKJ2";"Surrey, East and West Sussex";13;"0,75";"14,12";"44,4";"Green transition";13;"Smart farming";"green"
"Smart farming";"DE60";"Hamburg";7;"0,43";"11,03";"44,4";"Green transition";7;"Smart farming";"green"
"Smart farming";"FR24";"Centre";5;"0,51";"36,62";"44,4";"Green transition";5;"Smart farming";"green"
"Smart farming";"DK01";"Hovedstaden";20;"0,63";"31,13";"44,4";"Green transition";20;"Smart farming";"green"
"Smart farming";"PL21";"Małopolskie";0;"0";"19,9";"44,4";"Green transition";0;"Smart farming";"green"
"Smart farming";"UKI1";"Inner London";26;"0,56";"19,55";"44,4";"Green transition";26;"Smart farming";"green"
"Smart farming";"ITI1";"Toscana";12;"1";"46,95";"44,4";"Green transition";12;"Smart farming";"green"
"Smart farming";"PL62";"Warmińsko-Mazurskie";1;"2,86";"16,96";"44,4";"Green transition";1;"Smart farming";"green"
"Smart farming";"UKD7";"Merseyside";0;"0";"12,5";"44,4";"Green transition";0;"Smart farming";"green"
"Smart farming";"PL43";"Lubuskie";0;"0";"6,82";"44,4";"Green transition";0;"Smart farming";"green"
"Smart farming";"LV00";"Latvija";3;"2,22";"50,94";"44,4";"Green transition";3;"Smart farming";"green"
"Smart farming";"DE25";"Mittelfranken";22;"0,5";"13,91";"44,4";"Green transition";22;"Smart farming";"green"
"Smart farming";"DEA3";"Münster";24;"1,18";"46,08";"44,4";"Green transition";24;"Smart farming";"green"
"Smart farming";"FI1C";"Etelä-Suomi";15;"1,4";"56,67";"44,4";"Green transition";15;"Smart farming";"green"
"Smart farming";"IS01";"Höfuðborgarsvæði";1;"1,04";"24,13";"44,4";"Green transition";1;"Smart farming";"green"
"Smart farming";"FI19";"Länsi-Suomi";19;"1,19";"30,16";"44,4";"Green transition";19;"Smart farming";"green"
"Smart farming";"BE25";"Prov. West-Vlaanderen";16;"2,43";"46,9";"44,4";"Green transition";16;"Smart farming";"green"
"Smart farming";"CH02";"Espace Mittelland";10;"0,43";"13,46";"44,4";"Green transition";10;"Smart farming";"green"
"Smart farming";"DE12";"Karlsruhe";39;"0,68";"14,97";"44,4";"Green transition";39;"Smart farming";"green"
"Smart farming";"UKL1";"West Wales and The Valleys";3;"0,9";"48,01";"44,4";"Green transition";3;"Smart farming";"green"
"Smart farming";"CH05";"Ostschweiz";10;"0,63";"30,39";"44,4";"Green transition";10;"Smart farming";"green"
"Smart farming";"UKJ3";"Hampshire and Isle of Wight";3;"0,17";"20,18";"44,4";"Green transition";3;"Smart farming";"green"
"Smart farming";"PL22";"Śląskie";2;"0,82";"36,58";"44,4";"Green transition";2;"Smart farming";"green"
"Smart farming";"ITH4";"Friuli-Venezia Giulia";13;"2,64";"61,49";"44,4";"Green transition";13;"Smart farming";"green"
"Smart farming";"NO04";"Agder og Rogaland";48;"5,9";"39,8";"44,4";"Green transition";48;"Smart farming";"green"
"Smart farming";"UKD1";"Cumbria";0;"0";"24,41";"44,4";"Green transition";0;"Smart farming";"green"
"Smart farming";"AT11";"Burgenland (AT)";3;"2,18";"55,61";"44,4";"Green transition";3;"Smart farming";"green"
"Smart farming";"DK04";"Midtjylland";26;"1,29";"33,68";"44,4";"Green transition";26;"Smart farming";"green"
"Smart farming";"ES23";"La Rioja";0;"0";"17,39";"44,4";"Green transition";0;"Smart farming";"green"
"Smart farming";"ES52";"Comunidad Valenciana";12;"1,33";"61,61";"44,4";"Green transition";12;"Smart farming";"green"
"Smart farming";"DK03";"Syddanmark";11;"0,94";"33,74";"44,4";"Green transition";11;"Smart farming";"green"
"Smart farming";"IE02";"Southern and Eastern";6;"0,38";"25,13";"44,4";"Green transition";6;"Smart farming";"green"
"Smart farming";"ITH2";"Provincia Autonoma di Trento";1;"0,45";"28,12";"44,4";"Green transition";1;"Smart farming";"green"
"Smart farming";"NO05";"Vestlandet";65;"11,3";"21,53";"44,4";"Green transition";65;"Smart farming";"green"
"Smart farming";"UKM2";"Eastern Scotland";11;"1,09";"28,73";"44,4";"Green transition";11;"Smart farming";"green"
"Smart farming";"FR23";"Haute-Normandie";5;"0,54";"10,18";"44,4";"Green transition";5;"Smart farming";"green"
"Smart farming";"FRY4";"Réunion";2;"4,77";"27,37";"44,4";"Green transition";2;"Smart farming";"green"
"Smart farming";"DEE0";"Sachsen-Anhalt";6;"0,88";"22,94";"44,4";"Green transition";6;"Smart farming";"green"
"Smart farming";"ES11";"Galicia";7;"2,96";"42,33";"44,4";"Green transition";7;"Smart farming";"green"
"Smart farming";"DE21";"Oberbayern";74;"0,52";"15,34";"44,4";"Green transition";74;"Smart farming";"green"
"Smart farming";"FI1D";"Pohjois- ja Itä-Suomi";14;"1,04";"45,95";"44,4";"Green transition";14;"Smart farming";"green"
"Smart farming";"ES24";"Aragón";3;"0,89";"40,49";"44,4";"Green transition";3;"Smart farming";"green"
"Smart farming";"UKF1";"Derbyshire and Nottinghamshire";8;"1,12";"34,83";"44,4";"Green transition";8;"Smart farming";"green"
"Smart farming";"FR25";"Basse-Normandie";3;"0,91";"37,13";"44,4";"Green transition";3;"Smart farming";"green"
"Smart farming";"FR53";"Poitou-Charentes";10;"2,65";"41,39";"44,4";"Green transition";10;"Smart farming";"green"
"Smart farming";"ITF6";"Calabria";4;"3,62";"30,95";"44,4";"Green transition";4;"Smart farming";"green"
"Smart farming";"DK02";"Sjælland";6;"1,08";"54,97";"44,4";"Green transition";6;"Smart farming";"green"
"Smart farming";"BE32";"Prov. Hainaut";4;"0,85";"34,81";"44,4";"Green transition";4;"Smart farming";"green"
"Smart farming";"UKH3";"Essex";3;"0,45";"21,09";"44,4";"Green transition";3;"Smart farming";"green"
"Smart farming";"EL62";"Ionia Nisia";0;"0";"0,78";"44,4";"Green transition";0;"Smart farming";"green"
"Smart farming";"UKD3";"Greater Manchester";7;"0,68";"27,62";"44,4";"Green transition";7;"Smart farming";"green"
"Smart farming";"CZ07";"Střední Morava";4;"2,23";"48,79";"44,4";"Green transition";4;"Smart farming";"green"
"Smart farming";"BE35";"Prov. Namur";3;"1,31";"28,88";"44,4";"Green transition";3;"Smart farming";"green"
"Smart farming";"CZ05";"Severovýchod";1;"0,43";"28,3";"44,4";"Green transition";1;"Smart farming";"green"
"Smart farming";"PL41";"Wielkopolskie";4;"2,58";"47,72";"44,4";"Green transition";4;"Smart farming";"green"
"Smart farming";"ITG1";"Sicilia";0;"0";"37,51";"44,4";"Green transition";0;"Smart farming";"green"
"Smart farming";"NL23";"Flevoland";0;"0";"20,46";"44,4";"Green transition";0;"Smart farming";"green"
"Smart farming";"EL42";"Notio Aigaio";0;"0";"7,3";"44,4";"Green transition";0;"Smart farming";"green"
"Smart farming";"EE00";"Eesti";2;"0,93";"31,11";"44,4";"Green transition";2;"Smart farming";"green"
"Smart farming";"CH03";"Nordwestschweiz";18;"0,54";"21,91";"44,4";"Green transition";18;"Smart farming";"green"
"Smart farming";"PT11";"Norte";3;"0,6";"35,51";"44,4";"Green transition";3;"Smart farming";"green"
"Smart farming";"DE30";"Berlin";17;"0,46";"15,41";"44,4";"Green transition";17;"Smart farming";"green"
"Smart farming";"DE11";"Stuttgart";59;"0,57";"22,59";"44,4";"Green transition";59;"Smart farming";"green"
"Smart farming";"BG42";"Yuzhen tsentralen";0;"0";"13,59";"44,4";"Green transition";0;"Smart farming";"green"
"Smart farming";"EL52";"Kentriki Makedonia";2;"2,35";"27,45";"44,4";"Green transition";2;"Smart farming";"green"
"Smart farming";"FR51";"Pays de la Loire";10;"0,88";"52,64";"44,4";"Green transition";10;"Smart farming";"green"
"Smart farming";"PT17";"Lisboa";7;"1,97";"35,61";"44,4";"Green transition";7;"Smart farming";"green"
"Smart farming";"DED4";"Chemnitz";2;"0,35";"25,38";"44,4";"Green transition";2;"Smart farming";"green"
"Smart farming";"CH01";"Région lémanique";18;"0,55";"21,11";"44,4";"Green transition";18;"Smart farming";"green"
"Smart farming";"EL30";"Attiki";3;"0,71";"31,06";"44,4";"Green transition";3;"Smart farming";"green"
"Smart farming";"ES62";"Región de Murcia";5;"2,97";"47";"44,4";"Green transition";5;"Smart farming";"green"
"Smart farming";"CH07";"Ticino";2;"0,41";"25,89";"44,4";"Green transition";2;"Smart farming";"green"
"Smart farming";"IE01";"Border, Midland and Western";4;"0,74";"25,72";"44,4";"Green transition";4;"Smart farming";"green"
"Smart farming";"UKL2";"East Wales";1;"0,12";"15,87";"44,4";"Green transition";1;"Smart farming";"green"
"Smart farming";"FR26";"Bourgogne";5;"1,25";"49,99";"44,4";"Green transition";5;"Smart farming";"green"
"Smart farming";"PT30";"Região Autónoma da Madeira";0;"0";"5,18";"44,4";"Green transition";0;"Smart farming";"green"
"Smart farming";"RO12";"Centru";0;"0";"12,23";"44,4";"Green transition";0;"Smart farming";"green"
"Smart farming";"NO02";"Hedmark og Oppland";1;"1,84";"18,56";"44,4";"Green transition";1;"Smart farming";"green"
"Smart farming";"NL32";"Noord-Holland";17;"1,11";"43,42";"44,4";"Green transition";17;"Smart farming";"green"
"Smart farming";"UKK2";"Dorset and Somerset";3;"0,63";"29,29";"44,4";"Green transition";3;"Smart farming";"green"
"Smart farming";"ITF5";"Basilicata";1;"2,84";"24,82";"44,4";"Green transition";1;"Smart farming";"green"
"Smart farming";"CH04";"Zürich";18;"0,51";"23,12";"44,4";"Green transition";18;"Smart farming";"green"
"Smart farming";"AT34";"Vorarlberg";24;"2,54";"37,19";"44,4";"Green transition";24;"Smart farming";"green"
"Smart farming";"CZ06";"Jihovýchod";1;"0,43";"38,16";"44,4";"Green transition";1;"Smart farming";"green"
"Smart farming";"EL53";"Dytiki Makedonia";0;"0";"7,47";"44,4";"Green transition";0;"Smart farming";"green"
"Smart farming";"UKI2";"Outer London";11;"0,86";"30,4";"44,4";"Green transition";11;"Smart farming";"green"
"Smart farming";"UKE3";"South Yorkshire";3;"0,75";"29,24";"44,4";"Green transition";3;"Smart farming";"green"
"Smart farming";"EL61";"Ipeiros";0;"0";"17,49";"44,4";"Green transition";0;"Smart farming";"green"
"Smart farming";"DED2";"Dresden";5;"0,36";"17,88";"44,4";"Green transition";5;"Smart farming";"green"
"Smart farming";"DEG0";"Thüringen";12;"0,91";"38,13";"44,4";"Green transition";12;"Smart farming";"green"
"Smart farming";"DEF0";"Schleswig-Holstein";13;"0,8";"23,92";"44,4";"Green transition";13;"Smart farming";"green"
"Smart farming";"RO22";"Sud-Est";0;"0";"9,32";"44,4";"Green transition";0;"Smart farming";"green"
"Smart farming";"HU23";"Dél-Dunántúl";0;"0";"24,05";"44,4";"Green transition";0;"Smart farming";"green"
"Smart farming";"ES42";"Castilla-La Mancha";2;"1,78";"48,68";"44,4";"Green transition";2;"Smart farming";"green"
"Smart farming";"FR83";"Corse";0;"0";"10,31";"44,4";"Green transition";0;"Smart farming";"green"
"Smart farming";"AT21";"Kärnten";2;"0,71";"24,22";"44,4";"Green transition";2;"Smart farming";"green"
"Smart farming";"DEA4";"Detmold";20;"1,02";"38,47";"44,4";"Green transition";20;"Smart farming";"green"
"Smart farming";"FR72";"Auvergne";13;"1,05";"16,85";"44,4";"Green transition";13;"Smart farming";"green"
"Smart farming";"ITI2";"Umbria";4;"2,31";"47,27";"44,4";"Green transition";4;"Smart farming";"green"
"Smart farming";"LT00";"Lietuva";2;"1,51";"34,75";"44,4";"Green transition";2;"Smart farming";"green"
"Smart farming";"SK04";"Východné Slovensko";0;"0";"24,6";"44,4";"Green transition";0;"Smart farming";"green"
"Smart farming";"ES12";"Principado de Asturias";0;"0";"25,69";"44,4";"Green transition";0;"Smart farming";"green"
"Smart farming";"FR71";"Rhône-Alpes";34;"0,54";"25";"44,4";"Green transition";34;"Smart farming";"green"
"Smart farming";"CZ08";"Moravskoslezsko";0;"0";"31,95";"44,4";"Green transition";0;"Smart farming";"green"
"Smart farming";"NO06";"Trøndelag";12;"2,27";"22,3";"44,4";"Green transition";12;"Smart farming";"green"
"Smart farming";"FR41";"Lorraine";4;"0,48";"18,27";"44,4";"Green transition";4;"Smart farming";"green"
"Smart farming";"BE21";"Prov. Antwerpen";8;"0,47";"31,98";"44,4";"Green transition";8;"Smart farming";"green"
"Smart farming";"SE12";"Östra Mellansverige";9;"0,27";"13,06";"44,4";"Green transition";9;"Smart farming";"green"
"Smart farming";"NL12";"Friesland (NL)";3;"1,77";"45,3";"44,4";"Green transition";3;"Smart farming";"green"
"Smart farming";"ES21";"País Vasco";1;"0,2";"20,14";"44,4";"Green transition";1;"Smart farming";"green"
"Smart farming";"LU00";"Luxembourg";1;"0,2";"17,85";"44,4";"Green transition";1;"Smart farming";"green"
"Smart farming";"UKG2";"Shropshire and Staffordshire";4;"0,98";"27,9";"44,4";"Green transition";4;"Smart farming";"green"
"Smart farming";"SE32";"Mellersta Norrland";1;"0,46";"17,37";"44,4";"Green transition";1;"Smart farming";"green"
"Smart farming";"DE92";"Hannover";9;"0,35";"16,28";"44,4";"Green transition";9;"Smart farming";"green"
"Smart farming";"ITC4";"Lombardia";53;"1,28";"69,63";"44,4";"Green transition";53;"Smart farming";"green"
"Smart farming";"NL11";"Groningen";1;"0,39";"37,65";"44,4";"Green transition";1;"Smart farming";"green"
"Smart farming";"PT15";"Algarve";0;"0";"20,33";"44,4";"Green transition";0;"Smart farming";"green"
"Smart farming";"UKH1";"East Anglia";34;"0,92";"22,14";"44,4";"Green transition";34;"Smart farming";"green"
"Smart farming";"DEB1";"Koblenz";7;"0,82";"31,62";"44,4";"Green transition";7;"Smart farming";"green"
"Smart farming";"EL41";"Voreio Aigaio";0;"0";"3,75";"44,4";"Green transition";0;"Smart farming";"green"
"Smart farming";"DEB3";"Rheinhessen-Pfalz";28;"0,68";"24,09";"44,4";"Green transition";28;"Smart farming";"green"
"Smart farming";"NO01";"Oslo og Akershus";35;"3,24";"28,95";"44,4";"Green transition";35;"Smart farming";"green"
"Smart farming";"ITF3";"Campania";7;"1,43";"45,34";"44,4";"Green transition";7;"Smart farming";"green"
"Smart farming";"FR30";"Nord - Pas-de-Calais";7;"0,73";"34,28";"44,4";"Green transition";7;"Smart farming";"green"
"Smart farming";"ITF1";"Abruzzo";0;"0";"22,99";"44,4";"Green transition";0;"Smart farming";"green"
"Smart farming";"NL31";"Utrecht";6;"0,7";"34,8";"44,4";"Green transition";6;"Smart farming";"green"
"Smart farming";"BE22";"Prov. Limburg (BE)";3;"0,72";"45,38";"44,4";"Green transition";3;"Smart farming";"green"
"Smart farming";"FR61";"Aquitaine";7;"0,5";"40,85";"44,4";"Green transition";7;"Smart farming";"green"
"Smart farming";"UKC1";"Tees Valley and Durham";4;"0,73";"41,55";"44,4";"Green transition";4;"Smart farming";"green"
"Smart farming";"DE26";"Unterfranken";4;"0,18";"16,9";"44,4";"Green transition";4;"Smart farming";"green"
"Smart farming";"UKN0";"Northern Ireland";2;"0,51";"29,47";"44,4";"Green transition";2;"Smart farming";"green"
"Smart farming";"SI04";"Vzhodna Slovenija";3;"2,22";"43,9";"44,4";"Green transition";3;"Smart farming";"green"
"Smart farming";"UKE2";"North Yorkshire";11;"2,82";"39,44";"44,4";"Green transition";11;"Smart farming";"green"
"Smart farming";"ITC1";"Piemonte";8;"0,5";"42,5";"44,4";"Green transition";8;"Smart farming";"green"
"Smart farming";"NL41";"Noord-Brabant";402;"5,62";"50,22";"44,4";"Green transition";402;"Smart farming";"green"
