"id","parent","value","color","share"
"Progress Rail Services Corporation (US)","Cloud computing",1,"maroon",0
"Progress Rail Services Corporation (US)","Internet of things",1,"turquoise",0
"Dreamsecurity Co Ltd (KR)","Cybersecurity",1,"yellow",0
"Heritage K Co Ltd (KR)","Blockchain",1,"purple",0
"Heritage K Co Ltd (KR)","Cybersecurity",1,"yellow",0
"Heritage K Co Ltd (KR)","Internet of things",1,"turquoise",0
"Log R&D Co Ltd (KR)","Cybersecurity",1,"yellow",0
"Uipath Inc (US)","Autonomous robots",7,"teal",0
"Uipath Inc (US)","Cloud computing",3,"maroon",0
"Uipath Inc (US)","Cybersecurity",2,"yellow",0
"Uipath Inc (US)","Internet of things",2,"turquoise",0
"Advanced Measurement Technology Inc (US)","Cloud computing",1,"maroon",0
"Advanced Measurement Technology Inc (US)","Internet of things",1,"turquoise",0
"Pontoro Inc (US)","Blockchain",1,"purple",0
"Pontoro Inc (US)","Cybersecurity",1,"yellow",0
"Pontoro Inc (US)","Internet of things",1,"turquoise",0
"Io-Wgca Global Whq Co Ltd (KR)","Blockchain",1,"purple",0
"Io-Wgca Global Whq Co Ltd (KR)","Cybersecurity",1,"yellow",0
"Io-Wgca Global Whq Co Ltd (KR)","Internet of things",1,"turquoise",0
"Hamonsoft Co Ltd (KR)","Cloud computing",1,"maroon",0
"Hamonsoft Co Ltd (KR)","Cybersecurity",1,"yellow",0
"Hamonsoft Co Ltd (KR)","Internet of things",1,"turquoise",0
"Shanghai Bilibili Technology Co Ltd (CN)","Blockchain",1,"purple",0
"Anchain Ai Inc (US)","Artificial intelligence",1,"black",0
"Anchain Ai Inc (US)","Blockchain",1,"purple",0
"Anchain Ai Inc (US)","Cybersecurity",1,"yellow",0
"Cochlear Limited (AU)","Blockchain",1,"purple",0
"Noda Jyuichiro (JP)","Blockchain",2,"purple",0
"Loch Energy Ltd (HK)","Blockchain",2,"purple",0
"Noda Jyuichiro (JP)","Cybersecurity",2,"yellow",0
"Loch Energy Ltd (HK)","Cybersecurity",2,"yellow",0
"Noda Jyuichiro (JP)","Internet of things",2,"turquoise",0
"Loch Energy Ltd (HK)","Internet of things",2,"turquoise",0
"Guangdong Green Tech Energy Services Co Ltd (CN)","Cloud computing",1,"maroon",0
"Guangdong Green Tech Energy Services Co Ltd (CN)","Internet of things",1,"turquoise",0
"Pingan International Smart City Technology Co Lt (CN)","Smart grids",1,"lightgreen",0
"Korea University Research And Business Foundation (KR)","Smart grids",1,"lightgreen",0
"Malayan Banking Berhad (MY)","Artificial intelligence",4,"black",0
"Illinois At Singapore Pte Ltd (SG)","Blockchain",2,"purple",0
"Illinois At Singapore Pte Ltd (SG)","Cybersecurity",2,"yellow",0
"Illinois At Singapore Pte Ltd (SG)","Internet of things",2,"turquoise",0
"Asg Technologies Group Inc Dba Asg Technologies (US)","Artificial intelligence",3,"black",0
"Off-World Inc (US)","Artificial intelligence",2,"black",0
"Off-World Inc (US)","Autonomous robots",2,"teal",0
"Off-World Inc (US)","Cloud computing",2,"maroon",0
"Off-World Inc (US)","Internet of things",2,"turquoise",0
"Bringg Delivery Technologies Ltd (IL)","Cloud computing",1,"maroon",0
"Sion Lior (IL)","Cloud computing",1,"maroon",0
"Bringg Delivery Technologies Ltd (IL)","Internet of things",1,"turquoise",0
"Sion Lior (IL)","Internet of things",1,"turquoise",0
"Shandong Chaoyue Data Control Electronics Co Ltd (CN)","Cloud computing",2,"maroon",0
"Shandong Chaoyue Data Control Electronics Co Ltd (CN)","Cybersecurity",4,"yellow",0
"Shandong Chaoyue Data Control Electronics Co Ltd (CN)","Internet of things",2,"turquoise",0
"Journey Mobile Inc (US)","Cloud computing",1,"maroon",0
"Journey Mobile Inc (US)","Cybersecurity",1,"yellow",0
"Journey Mobile Inc (US)","Internet of things",1,"turquoise",0
"Voss Michael Steven (US)","Cybersecurity",1,"yellow",0
"Voss Michael Steven (US)","Smart grids",1,"lightgreen",0
"Sage Electrochromics Inc (US)","Green buildings",1,"darkorange",0
"Sage Electrochromics Inc (US)","Smart grids",1,"lightgreen",0
"H2o System Technology Corp (KR)","Cloud computing",1,"maroon",0
"Hansung University Industry-University Cooperation (KR)","Cloud computing",1,"maroon",0
"H2o System Technology Corp (KR)","Cybersecurity",1,"yellow",0
"Hansung University Industry-University Cooperation (KR)","Cybersecurity",1,"yellow",0
"H2o System Technology Corp (KR)","Internet of things",1,"turquoise",0
"Hansung University Industry-University Cooperation (KR)","Internet of things",1,"turquoise",0
"Gwak Ho Rim (KR)","Blockchain",1,"purple",0
"Gwak Ho Rim (KR)","Cybersecurity",1,"yellow",0
"Gwak Ho Rim (KR)","Internet of things",1,"turquoise",0
"Mital Rohan (IN)","Cloud computing",1,"maroon",0
"Mital Rohan (IN)","Internet of things",1,"turquoise",0
"Allied Special Operations Group Llc (US)","Blockchain",1,"purple",0
"Allied Special Operations Group Llc (US)","Cloud computing",1,"maroon",0
"Allied Special Operations Group Llc (US)","Cybersecurity",1,"yellow",0
"Allied Special Operations Group Llc (US)","Smart grids",1,"lightgreen",0
"Allied Special Operations Group Llc (US)","Internet of things",1,"turquoise",0
"Coh Hahn Won (KR)","Blockchain",1,"purple",0
"Lee I Sac (KR)","Blockchain",1,"purple",0
"Koh Tae Young (KR)","Blockchain",1,"purple",0
"Coh Hahn Won (KR)","Cybersecurity",1,"yellow",0
"Lee I Sac (KR)","Cybersecurity",1,"yellow",0
"Koh Tae Young (KR)","Cybersecurity",1,"yellow",0
"Coh Hahn Won (KR)","Quantum computers",1,"silver",0
"Lee I Sac (KR)","Quantum computers",1,"silver",0
"Koh Tae Young (KR)","Quantum computers",1,"silver",0
"Coh Hahn Won (KR)","Internet of things",1,"turquoise",0
"Lee I Sac (KR)","Internet of things",1,"turquoise",0
"Koh Tae Young (KR)","Internet of things",1,"turquoise",0
"Kim Kiboum (KR)","Blockchain",1,"purple",0
"Kim Kiboum (KR)","Cybersecurity",1,"yellow",0
"Kim Kiboum (KR)","Internet of things",1,"turquoise",0
"Citylift Parking Llc (US)","Cloud computing",1,"maroon",0
"Shenzhen Ctecic Technology Co Ltd (CN)","Cloud computing",1,"maroon",0
"Shenzhen Ctecic Technology Co Ltd (CN)","Cybersecurity",2,"yellow",0
"Shenzhen Ctecic Technology Co Ltd (CN)","Internet of things",1,"turquoise",0
"Iqzone Inc (US)","Cloud computing",4,"maroon",0
"Iqzone Inc (US)","Internet of things",4,"turquoise",0
"Kt Corporation (KR)","Autonomous vehicles",2,"cyan",0
"Baker Hughes Oilfield Operations Llc (US)","Cloud computing",1,"maroon",0
"Livescale Technologies Inc (CA)","Blockchain",1,"purple",0
"Wang Enhui (CN)","Cybersecurity",1,"yellow",0
"Leayun Technology Co Ltd Of Zhuhai (CN)","Cybersecurity",1,"yellow",0
"Sims Pamela (US)","Cloud computing",1,"maroon",0
"Sims Pamela (US)","Internet of things",1,"turquoise",0
"Truslab Inc (KR)","Cybersecurity",1,"yellow",0
"Salted Co Ltd (KR)","Cloud computing",1,"maroon",0
"Salted Co Ltd (KR)","Internet of things",1,"turquoise",0
"Kappos Paul D (US)","Blockchain",1,"purple",0
"Kappos Paul D (US)","Cybersecurity",1,"yellow",0
"Kappos Paul D (US)","Internet of things",1,"turquoise",0
"Home Outside Inc (US)","Artificial intelligence",1,"black",0
"Home Outside Inc (US)","Cloud computing",1,"maroon",0
"Home Outside Inc (US)","Internet of things",1,"turquoise",0
"Webray Tech (Beijing) Co Ltd (CN)","Cybersecurity",1,"yellow",0
"Netsunion Clearing Corporation (CN)","Internet of things",1,"turquoise",0
"Rajax Network Technology (Shanghai) Co Ltd (CN)","Cybersecurity",1,"yellow",0
"Danam Systems Inc (KR)","Blockchain",1,"purple",0
"Danam Systems Inc (KR)","Cybersecurity",1,"yellow",0
"Danam Systems Inc (KR)","Internet of things",1,"turquoise",0
"Allclear Id Inc (US)","Blockchain",1,"purple",0
"Allclear Id Inc (US)","Cloud computing",1,"maroon",0
"Allclear Id Inc (US)","Cybersecurity",1,"yellow",0
"Allclear Id Inc (US)","Internet of things",1,"turquoise",0
"Vopy Ab (Publ) (SE)","Blockchain",1,"purple",0
"Vopy Ab (Publ) (SE)","Cybersecurity",1,"yellow",0
"Vopy Ab (Publ) (SE)","Internet of things",1,"turquoise",0
"Joint Stock Company 'Infotecs' (RU)","Quantum computers",1,"silver",0
"Dull Pty Ltd (AU)","Cloud computing",1,"maroon",0
"Dull Pty Ltd (AU)","Cybersecurity",1,"yellow",0
"Dull Pty Ltd (AU)","Smart grids",1,"lightgreen",0
"Dull Pty Ltd (AU)","Internet of things",1,"turquoise",0
"Impinj Inc (US)","Blockchain",1,"purple",0
"Impinj Inc (US)","Cybersecurity",1,"yellow",0
"Impinj Inc (US)","Internet of things",1,"turquoise",0
"Sz Dji Technology Co Ltd (CN)","Smart grids",1,"lightgreen",0
"Leapxpert Limited (HK)","Cloud computing",1,"maroon",0
"Tichy Gregory (US)","Blockchain",1,"purple",0
"Tichy Gregory (US)","Cybersecurity",1,"yellow",0
"Tichy Gregory (US)","Internet of things",1,"turquoise",0
"Board Of Regents The University Of Texas System (US)","Smart grids",1,"lightgreen",0
"Guangdong Xiaopeng Motors Technology Co Ltd (CN)","Blockchain",2,"purple",0
"Guangdong Xiaopeng Motors Technology Co Ltd (CN)","Cybersecurity",2,"yellow",0
"Unisoc (Chongqing) Technologies Co Ltd (CN)","Internet of things",2,"turquoise",0
"Nanjing University Of Posts And Telecommunications (CN)","Autonomous vehicles",2,"cyan",0
"Hangzhou Ezviz Software Co Ltd (CN)","Internet of things",1,"turquoise",0
"Databiz Co Ltd (KR)","Cloud computing",1,"maroon",0
"Databiz Co Ltd (KR)","Cybersecurity",1,"yellow",0
"Databiz Co Ltd (KR)","Internet of things",1,"turquoise",0
"Atombeam Technologies Inc (US)","Artificial intelligence",1,"black",0
"Atombeam Technologies Inc (US)","Blockchain",1,"purple",0
"Atombeam Technologies Inc (US)","Cybersecurity",2,"yellow",0
"Atombeam Technologies Inc (US)","Internet of things",1,"turquoise",0
"Estgames Corp (KR)","Blockchain",1,"purple",0
"Estgames Corp (KR)","Cybersecurity",1,"yellow",0
"Estgames Corp (KR)","Internet of things",1,"turquoise",0
"Korea Platform Service Technology Co Ltd (KR)","Artificial intelligence",6,"black",0
"Korea Platform Service Technology Co Ltd (KR)","Cloud computing",1,"maroon",0
"Korea Platform Service Technology Co Ltd (KR)","Internet of things",1,"turquoise",0
"Onther Inc (KR)","Blockchain",1,"purple",0
"Onther Inc (KR)","Cloud computing",1,"maroon",0
"Onther Inc (KR)","Cybersecurity",1,"yellow",0
"Onther Inc (KR)","Internet of things",1,"turquoise",0
"Park Jong Jun (KR)","Blockchain",1,"purple",0
"Park Jong Jun (KR)","Cybersecurity",1,"yellow",0
"Digital Trust Networks Inc (US)","Blockchain",2,"purple",0
"Digital Trust Networks Inc (US)","Internet of things",2,"turquoise",0
"Cn Wyders Co Ltd (KR)","Cloud computing",1,"maroon",0
"Cn Wyders Co Ltd (KR)","Internet of things",1,"turquoise",0
"Kia Motors Corporation (KR)","Autonomous vehicles",1,"cyan",0
"Diamond Standard Inc (US)","Blockchain",1,"purple",0
"Diamond Standard Inc (US)","Cybersecurity",1,"yellow",0
"Diamond Standard Inc (US)","Internet of things",1,"turquoise",0
"Chongqing University Of Posts And Telecommunicatio (CN)","Artificial intelligence",4,"black",0
"Strong Force Vcn Portfolio 2019 Llc (US)","Artificial intelligence",2,"black",0
"Strong Force Vcn Portfolio 2019 Llc (US)","Autonomous robots",2,"teal",0
"Strong Force Vcn Portfolio 2019 Llc (US)","Autonomous vehicles",2,"cyan",0
"Strong Force Vcn Portfolio 2019 Llc (US)","Blockchain",2,"purple",0
"Strong Force Vcn Portfolio 2019 Llc (US)","Cloud computing",2,"maroon",0
"Strong Force Vcn Portfolio 2019 Llc (US)","Cybersecurity",2,"yellow",0
"Strong Force Vcn Portfolio 2019 Llc (US)","Internet of things",2,"turquoise",0
"Crsc Communication&Information Group Company Ltd (CN)","Cloud computing",1,"maroon",0
"Crsc Communication&Information Group Company Ltd (CN)","Cybersecurity",1,"yellow",0
"Crsc Communication&Information Group Company Ltd (CN)","Internet of things",1,"turquoise",0
"Reprographic Products Group Inc (US)","Augmented reality",1,"navyblue",0
"Reprographic Products Group Inc (US)","Cloud computing",1,"maroon",0
"Reprographic Products Group Inc (US)","Internet of things",1,"turquoise",0
"Sichuan Agricultural Blockchain Technology Co Lt (CN)","Blockchain",1,"purple",0
"Chengdu Urban Modern Agricultural Industry Technol (CN)","Blockchain",1,"purple",0
"Sichuan Agricultural Blockchain Technology Co Lt (CN)","Cloud computing",1,"maroon",0
"Chengdu Urban Modern Agricultural Industry Technol (CN)","Cloud computing",1,"maroon",0
"Sichuan Agricultural Blockchain Technology Co Lt (CN)","Cybersecurity",1,"yellow",0
"Chengdu Urban Modern Agricultural Industry Technol (CN)","Cybersecurity",1,"yellow",0
"Sichuan Agricultural Blockchain Technology Co Lt (CN)","Internet of things",1,"turquoise",0
"Chengdu Urban Modern Agricultural Industry Technol (CN)","Internet of things",1,"turquoise",0
"Shanghai Envision Digital Co Ltd (CN)","Cloud computing",7,"maroon",0
"Envision Digital International Pte Ltd (SG)","Cloud computing",7,"maroon",0
"Shanghai Envision Digital Co Ltd (CN)","Cybersecurity",6,"yellow",0
"Envision Digital International Pte Ltd (SG)","Cybersecurity",6,"yellow",0
"Shanghai Envision Digital Co Ltd (CN)","Internet of things",6,"turquoise",0
"Envision Digital International Pte Ltd (SG)","Internet of things",6,"turquoise",0
"Tellus App Inc (US)","Blockchain",1,"purple",0
"Tellus App Inc (US)","Cybersecurity",1,"yellow",0
"Hewlett-Packard Development Company L P (US)","Cybersecurity",1,"yellow",0
"Goodblock Technologies Inc (US)","Cloud computing",1,"maroon",0
"Goodblock Technologies Inc (US)","Cybersecurity",1,"yellow",0
"Goodblock Technologies Inc (US)","Internet of things",1,"turquoise",0
"Promptu Systems Corporation (US)","Cloud computing",1,"maroon",0
"Promptu Systems Corporation (US)","Internet of things",1,"turquoise",0
"Mansouri Armin (IR)","Cybersecurity",1,"yellow",0
"State Grid Qinghai Electric Power Company (CN)","Cybersecurity",2,"yellow",0
"State Grid Qinghai Information&Telecommunication C (CN)","Cybersecurity",2,"yellow",0
"Labrie Martin (CA)","Cloud computing",1,"maroon",0
"Labrie Martin (CA)","Internet of things",1,"turquoise",0
"First Canadian Benefits Inc (CA)","Cloud computing",1,"maroon",0
"First Canadian Benefits Inc (CA)","Cybersecurity",1,"yellow",0
"First Canadian Benefits Inc (CA)","Internet of things",1,"turquoise",0
"Resmed Pty Ltd (AU)","Cloud computing",1,"maroon",0
"Resmed Pty Ltd (AU)","Internet of things",2,"turquoise",0
"Swiftplus Technologies Hong Kong Company Limited (CN)","Blockchain",1,"purple",0
"Swiftplus Technologies Hong Kong Company Limited (CN)","Cybersecurity",1,"yellow",0
"Swiftplus Technologies Hong Kong Company Limited (CN)","Internet of things",1,"turquoise",0
"Ding Liupeng (CN)","Cloud computing",1,"maroon",0
"Ding Liupeng (CN)","Internet of things",1,"turquoise",0
"Raja Pm Siva (IN)","Blockchain",1,"purple",0
"Ramanan K (IN)","Blockchain",1,"purple",0
"Raja Pm Siva (IN)","Cloud computing",1,"maroon",0
"Ramanan K (IN)","Cloud computing",1,"maroon",0
"Raja Pm Siva (IN)","Cybersecurity",1,"yellow",0
"Ramanan K (IN)","Cybersecurity",1,"yellow",0
"Raja Pm Siva (IN)","Internet of things",1,"turquoise",0
"Ramanan K (IN)","Internet of things",1,"turquoise",0
"Juganu Ltd (IL)","Internet of things",1,"turquoise",0
"Smartm2m (KR)","Cloud computing",1,"maroon",0
"Smartm2m (KR)","Internet of things",1,"turquoise",0
"Shenzhen Zhumang Technology Corporation (CN)","Batteries",1,"red",0
"Yesil Ismet (TR)","Blockchain",1,"purple",0
"Yesil Ismet (TR)","Internet of things",1,"turquoise",0
"Drosch Klaus (SE)","Augmented reality",1,"navyblue",0
"Drosch Klaus (SE)","Cloud computing",1,"maroon",0
"Drosch Klaus (SE)","Cybersecurity",1,"yellow",0
"Drosch Klaus (SE)","Internet of things",1,"turquoise",0
"Geneva Technologies Inc (US)","Cloud computing",1,"maroon",0
"Geneva Technologies Inc (US)","Internet of things",1,"turquoise",0
"Bigster Inc (KR)","Blockchain",1,"purple",0
"Bigster Inc (KR)","Cybersecurity",1,"yellow",0
"Bigster Inc (KR)","Internet of things",1,"turquoise",0
"Selvas Ai Inc (KR)","Artificial intelligence",2,"black",0
"Volterra Inc (US)","Cybersecurity",1,"yellow",0
"Volterra Inc (US)","Smart grids",1,"lightgreen",0
"Nikolsky Oleg (US)","Cybersecurity",1,"yellow",0
"Baird Roy (US)","Cybersecurity",1,"yellow",0
"Radford Kenneth (UK)","Cybersecurity",1,"yellow",0
"Med-Legal Technologies Llc (US)","Blockchain",1,"purple",0
"Med-Legal Technologies Llc (US)","Cybersecurity",1,"yellow",0
"Med-Legal Technologies Llc (US)","Internet of things",1,"turquoise",0
"Figma Inc (US)","Cloud computing",1,"maroon",0
"Figma Inc (US)","Internet of things",1,"turquoise",0
"Beijing Kingsoft Cloud Internet Technology Co Lt (CN)","Blockchain",1,"purple",0
"Kongju National University Industry-University Coo (KR)","Artificial intelligence",3,"black",0
"Mixed Reality Solutions Pty Ltd (AU)","Augmented reality",1,"navyblue",0
"Thales Canada Inc (CA)","Cloud computing",1,"maroon",0
"Thales Canada Inc (CA)","Internet of things",1,"turquoise",0
"Nanotronics Imaging Inc (US)","Cybersecurity",2,"yellow",0
"Effica Technologies Inc (CA)","Blockchain",1,"purple",0
"Effica Technologies Inc (CA)","Cybersecurity",1,"yellow",0
"Effica Technologies Inc (CA)","Internet of things",1,"turquoise",0
"Liou Jenn-Chorng (CN)","Blockchain",1,"purple",0
"Liou Jenn-Chorng (CN)","Cybersecurity",1,"yellow",0
"Beijing Jingdong Qianshi Technology Co Ltd (CN)","Cybersecurity",1,"yellow",0
"Shenzhen Heytap Technology Corp Ltd (CN)","Blockchain",3,"purple",0
"Spillbox Inc (US)","Cloud computing",1,"maroon",0
"Spillbox Inc (US)","Internet of things",1,"turquoise",0
"Reputer Co Ltd (KR)","Cloud computing",1,"maroon",0
"Reputer Co Ltd (KR)","Internet of things",1,"turquoise",0
"Industry-University Cooperation Foundation Hanyang (KR)","Cloud computing",1,"maroon",0
"Nnova B L M √á√ñZ„úmler Anon M Rket (TR)","Artificial intelligence",1,"black",0
"T„úrk Telekom„ún Kasyon Anon M Rket (TR)","Artificial intelligence",1,"black",0
"Omnibek Ip Holding Llc (US)","Blockchain",1,"purple",0
"Omnibek Ip Holding Llc (US)","Cloud computing",1,"maroon",0
"Omnibek Ip Holding Llc (US)","Cybersecurity",1,"yellow",0
"Omnibek Ip Holding Llc (US)","Internet of things",1,"turquoise",0
"Valve Corporation (US)","Artificial intelligence",7,"black",0
"Socash Pte Ltd (SG)","Blockchain",1,"purple",0
"Socash Pte Ltd (SG)","Cybersecurity",1,"yellow",0
"Socash Pte Ltd (SG)","Internet of things",1,"turquoise",0
"Power Radyo Reklam Ve Yayincilik Anonim Sirketi (TR)","Cloud computing",1,"maroon",0
"Power Radyo Reklam Ve Yayincilik Anonim Sirketi (TR)","Internet of things",1,"turquoise",0
"Ecolink Intelligent Technology Inc (US)","Cybersecurity",1,"yellow",0
"State Grid Fujian Fuzhou Electric Power Supply Com (CN)","Blockchain",1,"purple",0
"State Grid Fujian Electric Power Co Ltd (CN)","Blockchain",1,"purple",0
"State Grid Info-Telecom Great Power Science And Te (CN)","Blockchain",1,"purple",0
"State Grid Fujian Fuzhou Electric Power Supply Com (CN)","Cybersecurity",1,"yellow",0
"State Grid Fujian Electric Power Co Ltd (CN)","Cybersecurity",1,"yellow",0
"State Grid Info-Telecom Great Power Science And Te (CN)","Cybersecurity",1,"yellow",0
"State Grid Fujian Fuzhou Electric Power Supply Com (CN)","Quantum computers",1,"silver",0
"State Grid Info-Telecom Great Power Science And Te (CN)","Quantum computers",1,"silver",0
"State Grid Fujian Fuzhou Electric Power Supply Com (CN)","Internet of things",1,"turquoise",0
"State Grid Fujian Electric Power Co Ltd (CN)","Internet of things",1,"turquoise",0
"Entrust Corporation (US)","Blockchain",1,"purple",0
"Entrust Corporation (US)","Cybersecurity",1,"yellow",0
"Entrust Corporation (US)","Internet of things",1,"turquoise",0
"Alipay (Hangzhou) Information Technology Co Ltd (CN)","Artificial intelligence",46,"black",0.02
"Sony Group Corporation (JP)","Air & Water pollution reduction",1,"grey",0
"Peoplecar Co Ltd (KR)","Cloud computing",1,"maroon",0
"Peoplecar Co Ltd (KR)","Internet of things",1,"turquoise",0
"Victoria Link Limited (NZ)","Cloud computing",1,"maroon",0
"Bit Discovery Inc (US)","Cloud computing",1,"maroon",0
"Bit Discovery Inc (US)","Internet of things",1,"turquoise",0
"Dataking Inc (KR)","Blockchain",1,"purple",0
"Dataking Inc (KR)","Cybersecurity",1,"yellow",0
"Dataking Inc (KR)","Internet of things",1,"turquoise",0
"Quantum Information Security Llc (US)","Blockchain",1,"purple",0
"Quantum Information Security Llc (US)","Cybersecurity",1,"yellow",0
"Quantum Information Security Llc (US)","Internet of things",1,"turquoise",0
"Iconloop Inc (KR)","Blockchain",1,"purple",0
"Iconloop Inc (KR)","Cybersecurity",1,"yellow",0
"Iconloop Inc (KR)","Internet of things",1,"turquoise",0
"Sogang University Research&Business Development Fo (KR)","Blockchain",1,"purple",0
"Sogang University Research&Business Development Fo (KR)","Cloud computing",1,"maroon",0
"Sogang University Research&Business Development Fo (KR)","Cybersecurity",1,"yellow",0
"Sogang University Research&Business Development Fo (KR)","Internet of things",1,"turquoise",0
"Wenger Benjamin M (US)","Blockchain",1,"purple",0
"Xx Labs Sezc (KY)","Blockchain",1,"purple",0
"Wenger Benjamin M (US)","Cybersecurity",1,"yellow",0
"Xx Labs Sezc (KY)","Cybersecurity",1,"yellow",0
"Wenger Benjamin M (US)","Internet of things",1,"turquoise",0
"Xx Labs Sezc (KY)","Internet of things",1,"turquoise",0
"Ad Lightning Inc (US)","Cloud computing",1,"maroon",0
"Ad Lightning Inc (US)","Cybersecurity",1,"yellow",0
"Ad Lightning Inc (US)","Internet of things",1,"turquoise",0
"Purple Mountain Laboratories (CN)","Cybersecurity",2,"yellow",0
"Obschestvo S Ogranichennoi Otvetstvennostyu 'Viar (RU)","Cloud computing",1,"maroon",0
"Obschestvo S Ogranichennoi Otvetstvennostyu 'Viar (RU)","Internet of things",1,"turquoise",0
"Shenzhen Highfeng Technology Co Ltd (CN)","Blockchain",1,"purple",0
"Shenzhen Highfeng Technology Co Ltd (CN)","Cybersecurity",1,"yellow",0
"Institute Of Computing Technology Chinese Academy (CN)","Cloud computing",1,"maroon",0
"Institute Of Computing Technology Chinese Academy (CN)","Cybersecurity",1,"yellow",0
"Institute Of Computing Technology Chinese Academy (CN)","Internet of things",1,"turquoise",0
"Shanghai Lilith Technology Corporation (CN)","Augmented reality",1,"navyblue",0
"Shanghai Lilith Technology Corporation (CN)","Cloud computing",1,"maroon",0
"Shanghai Lilith Technology Corporation (CN)","Internet of things",1,"turquoise",0
"International Business Machines Corpofiation (US)","Blockchain",2,"purple",0
"International Business Machines Corpofiation (US)","Cybersecurity",2,"yellow",0
"International Business Machines Corpofiation (US)","Internet of things",2,"turquoise",0
"Leica Biosystems Melbourne Pty Ltd (AU)","Blockchain",1,"purple",0
"Leica Biosystems Melbourne Pty Ltd (AU)","Cybersecurity",1,"yellow",0
"Leica Biosystems Melbourne Pty Ltd (AU)","Internet of things",1,"turquoise",0
"Gottardo Advisory Limited (HK)","Blockchain",1,"purple",0
"Gottardo Advisory Limited (HK)","Cybersecurity",1,"yellow",0
"Gottardo Advisory Limited (HK)","Internet of things",1,"turquoise",0
"Iucf-Hyu (Industry-University Cooperation Foundati (KR)","Blockchain",1,"purple",0
"Iucf-Hyu (Industry-University Cooperation Foundati (KR)","Cybersecurity",1,"yellow",0
"University Of Pittsburgh - Of The Commonwealth Sys (US)","Artificial intelligence",2,"black",0
"University Of Pittsburgh - Of The Commonwealth Sys (US)","Cloud computing",1,"maroon",0
"University Of Pittsburgh - Of The Commonwealth Sys (US)","Internet of things",1,"turquoise",0
"Enphase Energy Inc (US)","Solar energy",1,"green",0
"Enphase Energy Inc (US)","Cloud computing",1,"maroon",0
"Enphase Energy Inc (US)","Cybersecurity",1,"yellow",0
"Enphase Energy Inc (US)","Internet of things",1,"turquoise",0
"Braid Health Inc (US)","Artificial intelligence",1,"black",0
"Braid Health Inc (US)","Augmented reality",1,"navyblue",0
"Braid Health Inc (US)","Blockchain",1,"purple",0
"Braid Health Inc (US)","Cybersecurity",1,"yellow",0
"Braid Health Inc (US)","Internet of things",1,"turquoise",0
"Tong Wenji (CN)","Blockchain",2,"purple",0
"Tong Qinye (CN)","Blockchain",2,"purple",0
"Tong Wenge (CN)","Blockchain",2,"purple",0
"Tong Wenji (CN)","Cybersecurity",2,"yellow",0
"Tong Qinye (CN)","Cybersecurity",2,"yellow",0
"Tong Wenge (CN)","Cybersecurity",2,"yellow",0
"Tong Wenji (CN)","Internet of things",2,"turquoise",0
"Tong Qinye (CN)","Internet of things",2,"turquoise",0
"Tong Wenge (CN)","Internet of things",2,"turquoise",0
"Vemulpali Sri Ram Kishore (US)","Blockchain",1,"purple",0
"Vemulpali Sri Ram Kishore (US)","Cybersecurity",1,"yellow",0
"Vemulpali Sri Ram Kishore (US)","Smart grids",1,"lightgreen",0
"Vemulpali Sri Ram Kishore (US)","Internet of things",1,"turquoise",0
"Tong Wenji (CN)","Artificial intelligence",1,"black",0
"Tong Qinye (CN)","Artificial intelligence",1,"black",0
"Tong Wenge (CN)","Artificial intelligence",1,"black",0
"Beijing Jingdong Shangke Information Technology Co (CN)","Cloud computing",4,"maroon",0
"Jd Com American Technologies Corporation (US)","Cloud computing",1,"maroon",0
"Jd Com American Technologies Corporation (US)","Internet of things",1,"turquoise",0
"Verifone Inc (US)","Cloud computing",2,"maroon",0
"Verifone Inc (US)","Internet of things",1,"turquoise",0
"Neolix Technologies Co Ltd (CN)","Cloud computing",1,"maroon",0
"Neolix Technologies Co Ltd (CN)","Internet of things",1,"turquoise",0
"B G Negev Technologies And Applications Ltd At (IL)","Artificial intelligence",5,"black",0
"Lovely Professional University (IN)","Waste management",1,"blue",0
"Nanjing Les Electronic Equipment Co Ltd (CN)","Cybersecurity",2,"yellow",0
"Pusan National University Industry-University Coop (KR)","Cloud computing",1,"maroon",0
"Pusan National University Industry-University Coop (KR)","Smart grids",2,"lightgreen",0
"Inha-Industry Partnership Institute (KR)","Blockchain",1,"purple",0
"Inha-Industry Partnership Institute (KR)","Internet of things",1,"turquoise",0
"Innotree Co Ltd (KR)","Cloud computing",1,"maroon",0
"Innotree Co Ltd (KR)","Internet of things",1,"turquoise",0
"Skycom Corporation (JP)","Blockchain",1,"purple",0
"Skycom Corporation (JP)","Cybersecurity",1,"yellow",0
"Skycom Corporation (JP)","Internet of things",1,"turquoise",0
"Seoul University Of Foreign Studies Industry Acade (KR)","Blockchain",1,"purple",0
"Soon Chun Hyang University Industry Academy Cooper (KR)","Blockchain",1,"purple",0
"Wisenut Inc (KR)","Artificial intelligence",4,"black",0
"The Board Of Trustees Of The Leland Stanford Junio (US)","Blockchain",1,"purple",0
"The Board Of Trustees Of The Leland Stanford Junio (US)","Cybersecurity",1,"yellow",0
"Mimos Berhad (MY)","Artificial intelligence",11,"black",0
"Mikhailov Dmitry Mikhailovich (RU)","Artificial intelligence",1,"black",0
"Mikhailov Dmitry Mikhailovich (RU)","Cybersecurity",1,"yellow",0
"Gl D&If Inc (KR)","Augmented reality",1,"navyblue",0
"Drw Technologies Llc (US)","Quantum computers",1,"silver",0
